phoneme,F1,F2,F3
a-60%,754.8658809237093,1407.4690838499394,2656.6698769937316
,0,0,0
i-60%,482.8473432523775,2054.6749487783622,2531.0812370514623
,0,0,0
a-60%,699.0307659679038,1788.8747546013335,2947.531700960026
,0,0,0
i-60%,400.8247658885603,2642.2671076101783,3093.7779315064386
,0,0,0
@-60%,555.6004498277581,2235.943339867953,2810.3881043664833
,0,0,0
@-60%,396.73001417383625,1690.3237128383107,2416.9545360772495
,0,0,0
a-60%,641.5414389654278,1482.0036139684232,2582.8792029621295
,0,0,0
u-60%,413.8637131837436,1300.3012781979758,2627.0595022618204
,0,0,0
i-60%,486.05100813838663,2526.098554523839,3464.237955737644
,0,0,0
a-60%,685.15814963059,1776.8336228394146,2525.5168846024267
,0,0,0
e-60%,486.92422872633836,2239.9045608429597,3773.7870698578436
,0,0,0
a-60%,795.1851438102001,1581.106185334313,2627.541889047837
,0,0,0
u-60%,464.1835650118313,1500.102599449542,2656.406205174111
,0,0,0
@-60%,437.6424325690853,1383.8306516788941,2281.486790284637
,0,0,0
o-60%,573.551224100184,1144.9503515774106,3470.1299193939894
,0,0,0
i-60%,437.78706899473895,1447.2901514287928,3446.449346894402
,0,0,0
i-60%,346.97973676981246,2211.0316877127793,3286.746811700231
,0,0,0
i-60%,334.3059108185433,1852.0473740093591,3309.355762421198
,0,0,0
a-60%,856.898034957941,1512.4605009512497,2866.551206912227
,0,0,0
u-60%,509.1378978130696,1488.5078268154998,2745.2057102907434
,0,0,0
u-60%,369.9809257811926,1694.5212896105095,3313.617965125718
,0,0,0
i-60%,413.1009911208361,2609.0771952250557,3083.124654106596
,0,0,0
o-60%,687.7048435762918,1153.067758731344,3269.332861337689
,0,0,0
e-60%,393.4385125423249,2133.219243409776,3566.4267686405005
,0,0,0
a-60%,329.34783861469583,2184.198953045327,3187.767749831363
,0,0,0
e-60%,492.9858486040064,1983.761265005211,2810.3317101798216
,0,0,0
i-60%,401.69019648358994,2499.606380435399,3087.233198533297
,0,0,0
u-60%,501.88102715986537,1430.1826551088586,2698.152616014871
,0,0,0
i-60%,335.89827254355674,2375.15682505881,2844.7520262345065
,0,0,0
u-60%,445.20451691340696,1329.5597908916325,2691.510005790531
,0,0,0
u-60%,405.2949215628464,1973.3563903204574,3137.4484547102415
,0,0,0
u-60%,349.5140862549353,1300.1993854853602,3078.992124753353
,0,0,0
a-60%,644.8598076055858,1283.995444796975,2569.199229431767
,0,0,0
u-60%,473.4426059731054,1251.7161639464634,2648.4054633284622
,0,0,0
@-60%,520.4497287365807,1387.0140960421284,2103.276137819499
,0,0,0
a-60%,810.1782579063084,1565.3154110733205,2496.4019525754547
,0,0,0
i-60%,426.6994856153188,2075.630393354123,2552.131421612096
,0,0,0
@-60%,624.5256364519659,2126.7116247436484,2748.4202119589804
,0,0,0
u-60%,582.9852445937519,1659.711698890992,2488.249902715814
,0,0,0
i-60%,491.0538341945267,2502.2831238628155,3049.0842562785483
,0,0,0
i-60%,549.8165774155007,2228.2593087312903,2981.1035058643874
,0,0,0
a-60%,676.9142409674497,2036.2664151806125,2490.4680355012642
,0,0,0
@-60%,566.9186578525266,2177.752376488035,2594.255725221855
,0,0,0
u-60%,644.146694931598,1675.4618308876704,2527.551683366585
,0,0,0
u-60%,534.7073692660847,897.4258579872825,2691.2948485723737
,0,0,0
e-60%,578.1653093189652,2440.075073600479,3902.4421353213847
,0,0,0
a-60%,846.1852501991297,1487.5695203711466,2615.5758318065823
,0,0,0
@-60%,602.7291268695865,2001.3335401218972,3113.9044277462567
,0,0,0
u-60%,394.56948516404316,1299.7346722655263,2994.8549484369582
,0,0,0
@-60%,307.56795693775706,1663.9028166248418,2866.311152787004
,0,0,0
@-60%,509.33913073268394,2145.052549587178,2744.1070643514804
,0,0,0
i-60%,367.18460603368726,2147.404477430396,2840.900953038911
,0,0,0
u-60%,339.28428889175893,1534.8806352742372,2533.1734663268267
,0,0,0
i-60%,289.01849644929047,2589.3887080313743,3373.245256932168
,0,0,0
i-60%,883.1372333053275,2492.9636729880485,3212.97381300093
,0,0,0
i-60%,408.71723730294906,1955.7291779464483,2841.403052272954
,0,0,0
a-60%,676.2944022771419,1391.9046981755794,2320.857670453268
,0,0,0
u-60%,239.20319780751865,1162.012037992621,2639.7962065940947
,0,0,0
i-60%,386.7403261585611,2111.8343524693223,2965.7348897428915
,0,0,0
u-60%,381.817578576854,1208.775134864135,2762.218741727633
,0,0,0
i-60%,306.8915851506803,2579.01915808844,3223.789571982421
,0,0,0
i-60%,355.50697252359856,2357.483518866676,3046.351195025042
,0,0,0
e-60%,558.5655215089672,2378.079195882419,3104.3098519477835
,0,0,0
a-60%,863.4671737417766,1600.5244621848494,2455.1436096839707
,0,0,0
a-60%,792.373649012469,1495.6581445337886,3115.3223701903994
,0,0,0
o-60%,703.7734661910381,1199.6341773968686,2666.6430978585645
,0,0,0
a-60%,747.1863027989563,1648.2547889218176,2894.6563907486366
,0,0,0
a-60%,800.7385907056611,1523.121183361428,2562.504675381282
,0,0,0
e-60%,553.4866793644321,1910.0437480821033,2804.9716258980857
,0,0,0
a-60%,698.9937296386742,1685.983942788869,2664.3091498281246
,0,0,0
a-60%,665.1491230355293,1652.1177005025988,3335.094556480497
,0,0,0
u-60%,493.79974594927694,1403.3440205094148,2940.7540596994895
,0,0,0
@-60%,385.29859619157685,2515.931479068181,3818.4797537726276
,0,0,0
i-60%,387.3304172702107,2543.4526873566056,3226.8694081602007
,0,0,0
i-60%,433.79224852841975,2328.8566659535527,2928.8722699655364
,0,0,0
e-60%,551.4126986828682,2261.7431218772927,2976.367778044291
,0,0,0
i-60%,505.33224507989695,2030.9743715368654,3060.654793956977
,0,0,0
a-60%,583.5230250762023,1880.2896137455941,2920.247166281389
,0,0,0
o-60%,558.262640221233,1034.9160655124394,2625.8931316959197
,0,0,0
u-60%,493.24014833242455,1120.9294912974115,2514.1068045663596
,0,0,0
a-60%,562.1643539327977,1084.6754418623195,3308.7705119626235
,0,0,0
@-60%,448.2180198940193,2071.951336293114,2393.7602971076817
,0,0,0
i-60%,246.31749649364212,2357.457507809522,3288.7183198305243
,0,0,0
i-60%,249.15941888183642,2242.568024376888,3123.568263193831
,0,0,0
a-60%,1351.9403115193463,3110.257938902328,3734.5343638771124
,0,0,0
u-60%,234.62480442450214,1703.1325801036899,3267.4423119372823
,0,0,0
u-60%,387.2843883066961,990.0217579849772,2805.4789000470873
,0,0,0
o-60%,494.8497220744656,1047.0253633499765,2781.849495265054
,0,0,0
i-60%,414.45598408338583,2213.2671895575477,2832.847370364771
,0,0,0
i-60%,483.80527335983555,1616.4513079317976,2415.910554857153
,0,0,0
a-60%,826.8339798935795,1397.9329793273396,3029.0359109306987
,0,0,0
u-60%,502.79563344596573,1208.6496763961272,2637.3766405578235
,0,0,0
o-60%,650.739161746898,1196.0769509960269,3024.9045763893905
,0,0,0
a-60%,570.0796486931489,1524.1146128581624,3106.6890631033616
,0,0,0
u-60%,400.15884064898773,1647.0797900319835,3560.5682974034958
,0,0,0
e-60%,489.10528997002046,1483.8363855773803,3321.3012039694436
,0,0,0
u-60%,410.1647851111664,630.7810014450915,3222.2048636772643
,0,0,0
u-60%,425.70288906635216,916.7494766187074,2984.942947799605
,0,0,0
e-60%,442.6680950154174,2012.424583698551,2689.928024951305
,0,0,0
i-60%,375.7129354664193,1964.1551424587967,2785.592180760561
,0,0,0
a-60%,687.7594475615255,1521.1757854192488,2655.99432120669
,0,0,0
e-60%,376.43941268274756,2454.683111672193,3406.664290799048
,0,0,0
a-60%,801.4928207688233,1594.5753298488246,3111.655339005521
,0,0,0
i-60%,582.848628459882,2255.61434093287,2987.082042479625
,0,0,0
i-60%,447.4138055557206,2247.65135256779,2937.746398039134
,0,0,0
o-60%,608.5150860589496,1281.5690561436886,2674.5034804100783
,0,0,0
u-60%,556.7677327749707,1525.1066830177992,2791.1540794427474
,0,0,0
i-60%,485.1308996045967,1947.653963481553,2991.3711225854727
,0,0,0
@-60%,692.5293375936881,1974.1347863253172,2842.7643706729737
,0,0,0
i-60%,448.26051121347217,2322.481124421624,2916.125231286264
,0,0,0
i-60%,400.87844615911297,2299.426691140697,3047.6766809280134
,0,0,0
i-60%,492.4456309908208,2464.9976375008396,3241.4687797025913
,0,0,0
a-60%,706.6441930868932,1642.211138759879,2620.1506702094043
,0,0,0
a-60%,826.4584214520526,1554.655363794917,3403.248352462402
,0,0,0
u-60%,460.99904379308504,1393.2785092686977,3001.6857441443817
,0,0,0
i-60%,410.79706310073414,2481.2586949622305,2957.05685454356
,0,0,0
a-60%,730.3903460464449,1724.770861249892,3429.1121115607193
,0,0,0
u-60%,665.2160330411419,1769.849146027944,3335.933403247261
,0,0,0
a-60%,639.4027717213382,1495.9490488369145,2943.766545496228
,0,0,0
a-60%,880.83420397139,1592.3793246847551,2609.414417310571
,0,0,0
a-60%,475.125655555901,1241.1735655771997,2638.6069340212275
,0,0,0
u-60%,600.0054289560989,1005.8033010127426,2680.103529896956
,0,0,0
a-60%,669.9229481932536,1244.9829299011058,2734.2319395213476
,0,0,0
a-60%,637.9328898864839,1434.9778424045826,2728.5960692370427
,0,0,0
a-60%,720.0117049810876,1627.060430500492,2603.1983890239776
,0,0,0
a-60%,535.8485961751454,1322.1756201932697,2514.4439363466513
,0,0,0
o-60%,573.9225833378467,1267.5813486208758,2685.026687692138
,0,0,0
e-60%,579.190844559242,2250.2974131274304,3153.463954310029
,0,0,0
i-60%,437.7840503280372,2009.835871998426,3239.205698939762
,0,0,0
a-60%,688.5247729992191,1747.2245094085492,2765.3194731113063
,0,0,0
u-60%,473.6700915736632,1745.432063337492,3157.87579941228
,0,0,0
i-60%,433.7917760576952,2108.0670737533646,2530.7028899987763
,0,0,0
u-60%,467.98422705391783,958.2864122659829,3043.7093486565705
,0,0,0
i-60%,451.5444214221397,2400.95172962212,3160.9667884702867
,0,0,0
a-60%,863.7368235968409,1630.0587251987147,2854.854499191281
,0,0,0
a-60%,759.4132010083874,1592.3086471912616,2862.2001857703003
,0,0,0
a-60%,713.4219580306337,1636.8919070106347,2873.6138806495
,0,0,0
i-60%,414.7063521458363,1294.680024588604,3098.183039090398
,0,0,0
u-60%,416.2466331538815,1160.2695327237802,3076.845746521772
,0,0,0
i-60%,415.73593253198885,1977.2303001911905,2834.6872729749502
,0,0,0
a-60%,644.5099069047834,1484.2323344198599,2779.5184654826135
,0,0,0
u-60%,377.7252335708275,1540.602665751185,3143.7123733160242
,0,0,0
u-60%,719.3033308252711,2049.4514427893355,3408.6634496052666
,0,0,0
a-60%,563.5234977459176,1525.396343476241,3422.86593808446
,0,0,0
u-60%,291.7195656501618,1828.4196403629414,3251.9777298166578
,0,0,0
i-60%,376.99365855042157,2366.900408409492,3258.0319295537033
,0,0,0
a-60%,366.97016967538406,2126.637115781737,2593.49781292653
,0,0,0
i-60%,351.2364540907565,2334.815735943719,3173.655630700879
,0,0,0
e-60%,578.4810955311172,2297.6062959267065,2991.4907185514935
,0,0,0
a-60%,814.5294764707352,1619.5360382138401,2704.6671648823885
,0,0,0
i-60%,560.7601765372363,2098.9514613816214,2797.0295440486284
,0,0,0
a-60%,771.4077602415838,1765.2297693087878,2536.944361594328
,0,0,0
u-60%,774.7993688254489,1652.5646655115236,2420.041191534923
,0,0,0
@-60%,627.2939296102294,1922.9254529516768,2736.2120514710446
,0,0,0
i-60%,521.8983941483879,2309.6462485390703,2972.1970461150036
,0,0,0
a-60%,666.5114860189228,1594.5605996726383,2368.5543866467274
,0,0,0
@-60%,450.05231134628497,2230.2996826205963,3012.8895717637447
,0,0,0
u-60%,619.3520501669243,2136.4186820065474,3010.5059282591137
,0,0,0
i-60%,325.9474659277789,2175.290789989275,3818.5064921180265
,0,0,0
o-60%,416.11073416739833,1450.847258584525,3048.358104610502
,0,0,0
i-60%,328.6678206703248,2308.8491900169042,3072.0149991999447
,0,0,0
i-60%,434.8146426495214,2294.7160539667107,3129.281516496228
,0,0,0
e-60%,446.88048867950187,2363.4729789184,3051.097459751931
,0,0,0
o-60%,487.41598095508516,1011.3301949576419,2969.301103819345
,0,0,0
a-60%,639.8659873274988,1453.0531017051635,3290.747854491857
,0,0,0
e-60%,652.1607186870964,2318.4381612036545,3799.7466277445446
,0,0,0
o-60%,571.8715698786958,1201.5997342749338,2701.420206183786
,0,0,0
i-60%,575.4198463216627,1478.9728866793878,2602.203322632661
,0,0,0
u-60%,511.28252318017064,1332.9525545298961,2858.2273292829805
,0,0,0
e-60%,483.8639788370961,2294.661121066021,2914.215200188053
,0,0,0
e-60%,504.9070991467648,1896.712954628398,2770.9805316439547
,0,0,0
i-60%,342.9736958262625,1976.340557641127,2888.9389673677656
,0,0,0
a-60%,737.0822045744606,1784.1311955200997,2797.6293906037204
,0,0,0
u-60%,507.83180041340137,1297.3606233954818,2274.9468492985934
,0,0,0
i-60%,427.5987539236344,1728.7425495868547,2780.0514704722027
,0,0,0
i-60%,400.6758693128263,2489.4901300352203,3186.9402099708223
,0,0,0
i-60%,483.89052004421745,2395.1317003994686,3387.3144547313213
,0,0,0
a-60%,768.0276609360907,1468.6268556952355,2752.8063344242237
,0,0,0
a-60%,623.8888175001482,1621.4287880009485,2574.3723672631527
,0,0,0
a-60%,670.6262690850887,1634.0255170760465,2881.221129728078
,0,0,0
a-60%,677.2018875226922,1628.053656442751,2703.77300671799
,0,0,0
e-60%,424.0693523641271,2181.800150258368,3045.4560611137235
,0,0,0
i-60%,362.4913058451618,2086.004468155583,3140.0187550351657
,0,0,0
i-60%,953.7032249322556,2714.5131705941467,3240.0689458554843
,0,0,0
i-60%,488.07866450410404,2581.4474019573763,3202.2352488341307
,0,0,0
i-60%,416.7696689225044,2326.2324166933167,3186.984057253942
,0,0,0
i-60%,338.0982369070488,2714.393724411447,3598.2777215065653
,0,0,0
a-60%,732.5119823478019,1568.2258030414228,3471.9622937183253
,0,0,0
i-60%,567.5189928716197,2151.0840353400913,3600.785531379255
,0,0,0
a-60%,537.4026381912807,1965.2485021694947,3527.823683573445
,0,0,0
i-60%,576.8874226039121,1763.0402427017052,2866.2854496865193
,0,0,0
a-60%,824.0578973040884,1547.3855540194693,2295.467884319727
,0,0,0
e-60%,606.7919296327715,2133.4697005534754,2969.0518508961727
,0,0,0
i-60%,576.7329773100437,1687.7677279375362,3339.157317362359
,0,0,0
e-60%,610.8762453260698,2197.9218514554127,3085.798309114604
,0,0,0
i-60%,592.3772339077814,1832.8102935936358,2975.2393073360768
,0,0,0
u-60%,485.0074556223632,1366.8726296800996,2528.5502537537564
,0,0,0
@-60%,528.1007322160484,1360.7781768970203,3256.531791507329
,0,0,0
a-60%,718.8482956996345,1522.529469793864,3127.1816788141236
,0,0,0
i-60%,475.1424430614039,2268.960510675765,3625.7861006830594
,0,0,0
a-60%,772.7044107461525,1617.9056906549388,3227.581754912883
,0,0,0
a-60%,1576.6109348489206,2787.5588338042735,3694.838140673897
,0,0,0
e-60%,539.5041990926566,2271.6750456324266,2774.7077446145768
,0,0,0
i-60%,483.4634226062335,2285.3841606669384,2957.7223785505075
,0,0,0
i-60%,451.0071374016923,2461.7539504830665,3199.4506702628137
,0,0,0
i-60%,431.7973708031614,2033.0674672160833,2728.7694005379485
,0,0,0
o-60%,541.8657066461939,1075.2566549529984,2825.991927563576
,0,0,0
a-60%,686.6860711343074,1393.6683680140832,2827.3218046707766
,0,0,0
a-60%,791.3907503099721,1178.3759660393976,2553.792151505905
,0,0,0
a-60%,771.1985946857647,1313.2687859231762,2818.3106613788555
,0,0,0
u-60%,524.0776834078079,2796.85670305449,3247.286236265376
,0,0,0
u-60%,473.00920246415825,2528.5123526126913,3432.0409534203873
,0,0,0
a-60%,720.0728792178629,1862.10442298072,3165.5555868175516
,0,0,0
u-60%,348.896029887147,769.2433753799649,2841.3766847663414
,0,0,0
o-60%,656.0142324747244,1148.4416585048527,2399.722842375858
,0,0,0
@-60%,503.0863977443798,1548.975655422519,2155.9887363741805
,0,0,0
e-60%,454.8775934562406,2273.0836305545404,2762.576606276505
,0,0,0
@-60%,421.531833223713,1989.2145264033493,2922.3895601170893
,0,0,0
i-60%,355.77195469132505,2549.063978833436,3326.8014492728403
,0,0,0
a-60%,788.6598335644286,1529.6482146305739,3144.6148362490676
,0,0,0
i-60%,389.39159950458225,1733.9571375364865,2573.0423480437394
,0,0,0
u-60%,436.26818802470297,957.7360572920485,2628.775231568573
,0,0,0
a-60%,904.4999942492403,1509.8071222053375,2469.631913958471
,0,0,0
u-60%,522.0363825981445,1426.9761465456734,2991.664222194158
,0,0,0
i-60%,482.9423200381194,1463.2005212213169,2981.7808930829424
,0,0,0
o-60%,486.9111598279171,986.13719501158,2795.3711057496857
,0,0,0
a-60%,889.1373134418635,1532.9033364221805,2464.448459413694
,0,0,0
u-60%,475.102673500267,2589.7363677748785,2839.0395375532403
,0,0,0
i-60%,338.3224978922676,2047.1533086633706,2910.704077982074
,0,0,0
e-60%,544.3823142911331,2033.145172670657,2583.253773549651
,0,0,0
u-60%,356.92071334122176,2151.0672836244225,3138.385061485858
,0,0,0
@-60%,376.6271552031205,1778.6504365205749,3600.203130952104
,0,0,0
i-60%,372.91358880693883,2335.4891925731836,3056.8726698159026
,0,0,0
u-60%,373.20738362448526,2739.0234518716925,3304.7845578002584
,0,0,0
o-60%,430.1267211851631,732.5006953292543,2965.678166559327
,0,0,0
i-60%,317.65777426840134,1841.8805880761295,3371.46257171429
,0,0,0
i-60%,427.8790289614661,2608.082690728178,3122.2860774726205
,0,0,0
@-60%,488.61099788571727,1915.9819716471168,2947.586917674773
,0,0,0
@-60%,390.977994029549,1843.6355252760957,2698.586320783463
,0,0,0
i-60%,387.2102000396054,2067.9578357644286,2955.5648830876557
,0,0,0
a-60%,716.1043723024757,1661.4060612037413,2301.685240047952
,0,0,0
u-60%,586.5127518923032,1398.3683449536732,2947.8317314210453
,0,0,0
@-60%,352.69867160367784,2135.069655098911,2934.039137437478
,0,0,0
a-60%,858.2246621556396,1480.4378671686516,2556.112760770044
,0,0,0
@-60%,434.0976125101549,1940.2940221379274,2968.864946832009
,0,0,0
i-60%,510.59376470550677,2017.577644319084,2518.045948816299
,0,0,0
i-60%,420.8855543237218,2340.3770031623935,2879.6632687475812
,0,0,0
e-60%,534.4429164291237,1862.9373473896767,2470.161010569274
,0,0,0
o-60%,517.5700389534588,1407.782920859485,2574.1693618440877
,0,0,0
i-60%,447.64082871618257,1973.2375915428954,3193.525450743803
,0,0,0
@-60%,530.0307598358995,1606.9462435381754,2763.142188853349
,0,0,0
u-60%,493.19971382441196,1184.6755500026036,3332.291560632062
,0,0,0
a-60%,873.5438761414441,1592.053830903192,2331.6022876149864
,0,0,0
@-60%,529.7644287704998,1653.8600992442591,2832.4951018917413
,0,0,0
o-60%,582.4520226193462,1163.90840121135,2737.352165318189
,0,0,0
i-60%,453.66526767364184,1777.5621599269755,2459.1957392686527
,0,0,0
a-60%,840.1773904011019,1638.8605693255759,2299.7967092946037
,0,0,0
u-60%,388.57562609681224,2358.9501825589145,2843.509278230017
,0,0,0
@-60%,428.4499555035922,1628.7342299604052,2756.2776606969237
,0,0,0
