phoneme,F1,F2,F3
i-60%,357.5906426705949,1932.958194456992,2404.0079485631213
,0,0,0
i-60%,401.0247387578992,1924.5857286342944,2609.2542905442865
,0,0,0
e-60%,529.8950609587812,1623.1295948382253,2479.5768425954475
,0,0,0
e-60%,562.1793622763217,1176.7154478125074,2252.197118042257
,0,0,0
a-60%,661.7569718323974,1386.5086078555091,2561.5169564556895
,0,0,0
e-60%,411.0366903658339,1714.1719792135023,2508.810243304866
,0,0,0
i-60%,403.21907761344704,1835.414287757948,2522.856018427963
,0,0,0
a-60%,660.4180251222191,1519.9918709001367,2566.6505113921344
,0,0,0
u-60%,477.72690537492554,1599.622258022348,2701.783991270947
,0,0,0
i-60%,350.7408511631716,1877.7426196453716,2634.4275379430637
,0,0,0
u-60%,379.254334222037,1078.6874511064157,2753.780726125478
,0,0,0
u-60%,453.36665089724943,1289.937261657844,2685.5136747588917
,0,0,0
u-60%,1018.6864960474717,1590.417120046017,2722.675651098092
,0,0,0
i-60%,791.7805973615816,2124.2318478585153,2938.825677734568
,0,0,0
a-60%,720.1088865789635,1340.179570727638,2576.3877659408927
,0,0,0
@-60%,488.6920800878171,1293.5150015726767,2836.0970739868326
,0,0,0
u-60%,611.4284565585191,1726.9185399310177,2922.989189839177
,0,0,0
a-60%,910.734760535912,1440.224774672434,2772.3026454312712
,0,0,0
u-60%,536.9949955116105,1643.8656812609395,2657.5627597680486
,0,0,0
u-60%,446.11949637128674,1308.0873135040556,2638.4456093349636
,0,0,0
a-60%,697.1611017851681,1359.505804984981,2580.107261446037
,0,0,0
u-60%,640.8274881943403,1158.7251667325145,2405.5032504351575
,0,0,0
o-60%,616.4690196662422,1108.1360600550129,2563.5471392140316
,0,0,0
u-60%,383.89476028377874,1751.8511746858198,2575.1985516382633
,0,0,0
i-60%,394.14309621572744,1671.1502554718768,2357.8265848365413
,0,0,0
o-60%,516.7966286920183,1221.3780029197028,2276.232974340578
,0,0,0
u-60%,520.1407435759116,1245.6996400918663,2615.462068769574
,0,0,0
@-60%,430.3273341625505,1396.9194132187981,2702.6790567050625
,0,0,0
i-60%,460.0971828678329,1769.173413086999,2465.71605813468
,0,0,0
a-60%,694.6887780846688,1441.983335146092,2541.442195783265
,0,0,0
@-60%,602.3395843650313,1530.2806657768683,2547.7495672200885
,0,0,0
i-60%,351.0517363795077,1920.5590447301483,2552.674104268819
,0,0,0
a-60%,495.3763697028891,1533.577741811372,2480.0061061086135
,0,0,0
u-60%,420.99026403159104,1387.917832869939,2472.2468809608235
,0,0,0
@-60%,565.4788441945418,1697.742887442055,2518.490948724171
,0,0,0
o-60%,381.62976826994105,1539.4567591538985,2453.2472012710477
,0,0,0
i-60%,350.5063864260767,2012.8372669554785,2426.9497620649245
,0,0,0
i-60%,313.92010358923017,2140.8871722771282,2684.4201791910796
,0,0,0
o-60%,553.9449554341095,1152.222394939516,2459.314861769442
,0,0,0
a-60%,666.6474832196709,1249.093738829603,2624.441746108936
,0,0,0
a-60%,750.1219196552479,1204.0880624889971,2743.4318644898162
,0,0,0
@-60%,508.49053393036513,1520.5582434900618,2393.975846772432
,0,0,0
i-60%,348.29751492534314,2023.1076201599071,2460.9928485452074
,0,0,0
u-60%,387.8416516115443,1257.4112213650005,2681.0279478896136
,0,0,0
@-60%,501.087473000196,1595.79053436905,2438.019613137844
,0,0,0
i-60%,922.2328364115837,1966.0970840429477,2830.2820518520543
,0,0,0
i-60%,326.2719542200298,2111.4777497709947,2697.9284468022693
,0,0,0
o-60%,299.0869295612531,1424.0493471430757,2326.421104114698
,0,0,0
i-60%,399.57842349298824,1740.4003645756268,2371.2168685479082
,0,0,0
a-60%,611.4070992028024,1441.5750237140483,2529.57101785788
,0,0,0
a-60%,670.1568394617059,1318.17694432757,2674.7386615861524
,0,0,0
e-60%,641.4546035311164,1744.1191416461807,2405.239960592755
,0,0,0
i-60%,336.7374287210154,2120.307643007773,2695.9604346789697
,0,0,0
i-60%,377.2758127770242,2159.2617456295698,2503.6005356432543
,0,0,0
@-60%,384.3017351505236,1773.2659231838572,2501.4855213545884
,0,0,0
@-60%,424.7563306942377,1314.8996972448915,2574.4995099189678
,0,0,0
u-60%,394.81223071513034,1038.4599208624918,2705.4678919800363
,0,0,0
i-60%,629.0844549506894,1782.650405563316,2795.6630761241995
,0,0,0
u-60%,509.87877775373244,1009.3948971906066,2580.737298844859
,0,0,0
a-60%,648.3226480302072,1274.8352744606325,2486.0519468959833
,0,0,0
e-60%,444.1202825350085,1853.1956446674903,2538.218240732983
,0,0,0
i-60%,436.3407866405376,1891.275598280063,2327.752232194142
,0,0,0
u-60%,359.8084989231453,1057.0777308439801,2569.4714338196172
,0,0,0
u-60%,470.95473117964525,1130.4380173467407,2466.968320709501
,0,0,0
a-60%,645.0130499231896,1195.1785237396186,2475.5874495085804
,0,0,0
e-60%,426.37006056258883,1804.1520180803118,2456.1151002936535
,0,0,0
i-60%,359.58146194249207,1922.3434118438859,2412.7287515783037
,0,0,0
u-60%,492.3647953984228,1199.825036647334,2675.120629894095
,0,0,0
u-60%,473.75885008418254,916.4925943135864,2645.4507846828024
,0,0,0
u-60%,555.7544888268167,1077.938912123096,2534.8368272622156
,0,0,0
a-60%,561.9093729361517,1159.0561363913032,2355.3637212444687
,0,0,0
e-60%,486.33959478688166,1777.4834432086227,2461.1256169848425
,0,0,0
i-60%,332.21184455165115,2036.3782844954494,2462.3413040220767
,0,0,0
@-60%,427.1350681236586,1475.3281774013992,2461.361106429347
,0,0,0
u-60%,363.0308814936142,1039.3080333170237,2598.3086030676723
,0,0,0
i-60%,359.6522310323449,1783.4599890220384,2347.195809219864
,0,0,0
@-60%,518.3398404669356,1208.9424776839119,2642.2549359422414
,0,0,0
o-60%,659.3120510746965,975.6467102428038,2496.0708707132826
,0,0,0
a-60%,788.6028343502105,1352.5850697524775,2621.7958047889542
,0,0,0
a-60%,624.2403930640072,1355.9613792114706,2564.130551698299
,0,0,0
i-60%,432.0820736085013,1808.2479722969017,2508.800297694344
,0,0,0
a-60%,560.9806400341604,1209.0543820893809,2392.2988728558093
,0,0,0
u-60%,464.5290748055786,1072.7190345753008,2464.4212067763006
,0,0,0
o-60%,568.284637721365,1368.2017266252137,2758.3301835969933
,0,0,0
u-60%,534.7413242487163,1004.444988988328,2786.3532116638635
,0,0,0
o-60%,591.0553525111835,976.9530070876346,2741.68040947235
,0,0,0
u-60%,630.3668446677604,1451.230729000186,2593.981054176792
,0,0,0
o-60%,547.5494317459485,836.9068593244618,2795.552736945208
,0,0,0
u-60%,484.764846336859,918.3817524632534,2581.5476236917443
,0,0,0
e-60%,437.2007196818563,1576.786996895718,2513.436474509228
,0,0,0
u-60%,420.32120555371563,873.523089148147,2665.9000988980024
,0,0,0
u-60%,479.98604281600376,915.5806815150054,2547.281473033572
,0,0,0
a-60%,711.2851166930393,1152.5217961962946,2588.7206498633677
,0,0,0
u-60%,482.12925069213406,1216.9649784731955,2613.2495029105266
,0,0,0
a-60%,650.2893233631864,1279.7087407478034,2564.6308841537552
,0,0,0
@-60%,709.8485763827389,1577.6578834621337,2507.3615395060715
,0,0,0
i-60%,459.99584157240304,1829.2203530156337,2486.9644930562245
,0,0,0
a-60%,554.2822355673898,1483.8940591896421,2482.332782709596
,0,0,0
a-60%,663.5971542377342,1332.766862320564,2579.820487396968
,0,0,0
u-60%,425.57328266403727,976.1453124936995,2938.3871785189817
,0,0,0
i-60%,366.81719074023147,1751.9515523265134,2406.845215226081
,0,0,0
o-60%,440.3441180688398,1127.4604740234004,2456.2521987650084
,0,0,0
i-60%,440.55977556280703,1626.2152877623298,2307.67130393984
,0,0,0
u-60%,648.7414926006584,1405.3136311874896,2867.7774082424557
,0,0,0
e-60%,570.4430851523372,1605.2272609233523,2525.369892015792
,0,0,0
a-60%,689.1986624367735,1485.4366023976215,2340.3820267795863
,0,0,0
@-60%,466.8092089275557,1576.3783287633078,2405.7412924653026
,0,0,0
u-60%,452.55762895374596,978.6706112526721,2563.367674957689
,0,0,0
u-60%,1077.938914187661,1860.0135244024254,3026.8294937790915
,0,0,0
e-60%,413.34043654839365,1731.404010090004,2510.342879797839
,0,0,0
i-60%,358.6429180798843,1734.7287331322184,2417.3989794097556
,0,0,0
i-60%,393.0490146016301,1835.3548511344861,2516.2869572663317
,0,0,0
a-60%,674.9039841906797,1404.702628248928,2284.340768023194
,0,0,0
u-60%,665.5390364936866,1542.292344450024,2373.147014284071
,0,0,0
i-60%,347.84761128236613,2053.218178819001,2586.06668849227
,0,0,0
i-60%,427.77044513336614,1447.5952504924571,2750.185057326941
,0,0,0
@-60%,375.1551007142535,1575.750496042416,2685.9077895804153
,0,0,0
i-60%,2119.192211599258,2720.118987772861,3329.5145205126646
,0,0,0
o-60%,495.0833015127956,1287.0747106300166,2549.9189303912785
,0,0,0
i-60%,445.43900829952065,1827.7624837217888,2387.589485154045
,0,0,0
i-60%,325.50615841193246,1942.9082342271481,2465.7895897103945
,0,0,0
i-60%,387.9694103388215,1985.1949016760136,2605.0871327515315
,0,0,0
a-60%,573.4059914429394,1368.6452271945996,2637.8803062588227
,0,0,0
a-60%,572.7015177616988,1339.8164334650523,2614.9735296153913
,0,0,0
a-60%,696.1526808949114,1350.1275181261196,2508.872063367512
,0,0,0
i-60%,496.05887877297437,1608.5809895267737,2399.2397566297163
,0,0,0
@-60%,541.9513221844186,1532.9335912796457,2557.5653009845387
,0,0,0
i-60%,491.833072777962,1757.6615744772696,2641.6113918032206
,0,0,0
u-60%,434.2855227865019,1195.4516819027197,2641.6594204561998
,0,0,0
@-60%,391.0463391163871,1559.8634798042103,2584.9548707218128
,0,0,0
e-60%,421.35478276373954,1817.3814417249519,2486.8993794782873
,0,0,0
@-60%,385.0287908969537,1745.4911497545086,2424.0893092689194
,0,0,0
a-60%,662.5141461071514,1328.6894613298948,2465.2553844852637
,0,0,0
u-60%,586.5455103593454,1342.2700903332154,2488.71568841841
,0,0,0
u-60%,433.0733828240644,1027.626818501033,2601.432462702455
,0,0,0
@-60%,385.578053033442,1524.0616400712415,2513.340901874132
,0,0,0
i-60%,357.7677159224996,1646.2271275711516,2521.518292931411
,0,0,0
o-60%,445.4914282311284,1173.2888481715624,2559.529974122742
,0,0,0
i-60%,566.7707279705066,1421.4200143264547,2482.5949108449677
,0,0,0
@-60%,369.147554315247,1577.4064177195532,2612.6076339687656
,0,0,0
u-60%,584.8702022373693,1651.3581128161798,3121.462965943592
,0,0,0
a-60%,628.2393016624318,1323.4035458739556,2415.393594621535
,0,0,0
o-60%,405.62393130278167,1528.1508539918377,2433.6420123787125
,0,0,0
i-60%,381.2484408817601,1635.3920861880613,2387.7656774834377
,0,0,0
i-60%,334.9578227147712,1861.5556261706106,2418.735901738378
,0,0,0
o-60%,473.4603536780076,1047.3574930771997,2484.7374027940923
,0,0,0
a-60%,554.3231129325462,1413.607726479499,2682.233821636902
,0,0,0
i-60%,404.4260344782399,1850.7870253849594,3179.040277107378
,0,0,0
a-60%,717.0927097805194,1253.7536418539507,2549.6225941717776
,0,0,0
@-60%,515.1928166547109,1718.4836419887165,2444.6705251510266
,0,0,0
i-60%,703.9943890579758,2011.9870297444386,2994.5033481261785
,0,0,0
u-60%,652.766724973149,1130.0650675720215,2457.4983470909756
,0,0,0
a-60%,669.8316113437323,1199.63711605116,2600.833119808474
,0,0,0
u-60%,645.0200802807183,910.3186571503579,2632.8884864999413
,0,0,0
u-60%,659.5712931216813,1145.604696072507,2484.3482331158584
,0,0,0
a-60%,626.6436633978742,1121.85748088234,2353.1072234575245
,0,0,0
a-60%,771.4785052301038,1292.5816732062237,2733.2158204508314
,0,0,0
@-60%,684.5624963905859,1623.4519174528762,2521.915923256022
,0,0,0
@-60%,425.94406695224643,1727.7051328661578,2514.7823430839444
,0,0,0
i-60%,654.6603107139438,2085.733271615713,2739.657095316394
,0,0,0
a-60%,739.1583416120106,1271.6366221618955,2617.1687142890755
,0,0,0
@-60%,745.7227776354847,1464.4605691753877,2499.633016339042
,0,0,0
a-60%,611.4877473637026,1364.7086556213267,2673.2229856545323
,0,0,0
e-60%,428.32824315618285,1908.440143253934,2548.7626209155023
,0,0,0
i-60%,368.7763862276388,1945.3323817308517,2522.7383514398684
,0,0,0
u-60%,572.2829401859036,1499.8385734886008,2488.643344693236
,0,0,0
u-60%,509.98034030206753,1606.2837267484642,2997.7446037945633
,0,0,0
i-60%,371.45803346626167,2214.8569874022214,2624.970306615675
,0,0,0
u-60%,343.44313074242956,1059.3399083511529,2532.9933313205706
,0,0,0
e-60%,376.7447440205603,1728.1200245125608,2364.2912795419657
,0,0,0
i-60%,359.80079562087155,1649.1563089283684,2376.0404171744353
,0,0,0
i-60%,420.50052660221894,1816.0255775867963,2502.758957950002
,0,0,0
a-60%,693.6383157384787,1493.3917789390143,2345.360362261488
,0,0,0
u-60%,775.3999431038554,1396.0236839533718,2687.8060038055214
,0,0,0
i-60%,339.51533374806786,2202.922938471423,2675.1891510868923
,0,0,0
i-60%,351.2270668893428,2249.4768765022695,2733.6236557806783
,0,0,0
a-60%,490.18282669331626,1909.0438435027647,2664.882342916308
,0,0,0
i-60%,463.3419270256004,2074.074807514764,2552.121180560664
,0,0,0
@-60%,653.3963339420286,2067.1842898943605,2694.8055234466988
,0,0,0
i-60%,324.3882352045593,2140.8630095599547,2690.7676290791646
,0,0,0
a-60%,518.9231620432261,1328.7238098994092,2578.04251545805
,0,0,0
a-60%,605.0011788579568,1193.659681189323,2622.110026867766
,0,0,0
a-60%,659.1168328742646,1326.2815348548268,2674.2204801652438
,0,0,0
e-60%,616.9046341981612,1785.4578561045557,2483.7740698147495
,0,0,0
i-60%,675.7938737603016,1739.8857615395025,2620.1507677428385
,0,0,0
u-60%,354.8034919402084,1000.2369911149739,2632.4378326162323
,0,0,0
e-60%,411.2279592280303,1962.01625472959,2672.42883033362
,0,0,0
u-60%,374.00752494310126,1238.3624741347937,2843.1610801496854
,0,0,0
@-60%,509.83354678630883,1788.7987800438927,2425.5219724518192
,0,0,0
@-60%,614.4551327305655,1641.4579033993778,2496.817735529935
,0,0,0
@-60%,515.0323342212844,1555.7648199966773,2648.1356953681384
,0,0,0
i-60%,396.0567754493168,1678.9926952110998,2573.119068420465
,0,0,0
o-60%,491.5583377168456,1117.5670984177405,2555.435867186796
,0,0,0
i-60%,366.2349523939816,2114.595986125821,2510.40559685181
,0,0,0
i-60%,513.2272551370558,1930.2205585818238,2445.885579479844
,0,0,0
i-60%,506.580986962987,1838.9106625199404,2544.5678911018817
,0,0,0
a-60%,621.4174936855314,1679.7787261503006,2517.6444403975315
,0,0,0
@-60%,528.1615346738217,1632.6781492505895,2383.257534446153
,0,0,0
e-60%,512.4715832178788,1609.1193232293106,2391.0844108188694
,0,0,0
i-60%,550.2769653930627,1458.3027830726905,2434.4238628863372
,0,0,0
@-60%,539.7100995867132,1497.9413718547487,2422.7048904832636
,0,0,0
i-60%,456.53792805689784,1684.124627972136,2629.863426005673
,0,0,0
u-60%,575.9570542746895,1364.566347430937,2685.665030487225
,0,0,0
a-60%,654.7240311510647,1380.4127220033645,2510.437345593009
,0,0,0
@-60%,580.9717359171281,1466.171434263733,2381.3841349903223
,0,0,0
i-60%,403.8635593950906,1863.3586862878353,2328.144028676098
,0,0,0
i-60%,545.9986588301154,1686.7978514418728,2467.0374043691963
,0,0,0
a-60%,630.809045778841,1422.0561141685798,2530.8741171344004
,0,0,0
a-60%,627.4057560918719,1368.191891701847,2666.7360723914467
,0,0,0
i-60%,289.0624296467936,2049.1624063863183,2760.3326328991816
,0,0,0
@-60%,457.02921097148817,1683.7916951831694,2519.8561640474777
,0,0,0
@-60%,590.5940653120415,1253.718196396089,2484.710860996921
,0,0,0
a-60%,650.9703558639669,1199.424815412377,2579.5668635044713
,0,0,0
a-60%,665.9139167844942,1203.5693590634055,2685.379135324748
,0,0,0
u-60%,960.920458744331,2187.853261962979,3109.2887406177547
,0,0,0
i-60%,352.74789947196024,2137.1303077741495,2573.7047090658425
,0,0,0
i-60%,397.75176148747806,1909.3177058686074,2596.0651381725875
,0,0,0
i-60%,345.28672827912015,1790.04477214251,2455.718406732971
,0,0,0
a-60%,724.9819171855312,1329.5367499704766,2715.3627474250766
,0,0,0
a-60%,576.4284577840772,1480.8443694337413,2544.123135799567
,0,0,0
u-60%,622.2798764406468,1425.1804552218148,2895.72003181273
,0,0,0
u-60%,480.3890269383691,1874.1786365107891,3092.858588228145
,0,0,0
u-60%,708.9705815925481,1784.3959190492,2758.6540445698824
,0,0,0
e-60%,347.9464490590649,1749.1978550218882,2449.1185987302724
,0,0,0
i-60%,330.66155888946264,1756.6773406138868,2436.285154171026
,0,0,0
i-60%,428.8179575071729,1874.1485661991362,2542.87657361421
,0,0,0
a-60%,685.2377110924272,1408.228804955441,2392.25664593935
,0,0,0
u-60%,644.0118927826356,1456.1305681489355,2470.845988117024
,0,0,0
i-60%,320.71002488162895,2080.9293228404063,2548.908535754736
,0,0,0
u-60%,403.18425630452606,1391.7029863313446,2467.5691958825028
,0,0,0
a-60%,563.6488181892904,1625.0741978831452,2560.751470487664
,0,0,0
i-60%,479.37413796538874,1790.0478604500695,2298.888200481315
,0,0,0
u-60%,374.53595105209007,1552.8261453421476,2322.877173609385
,0,0,0
i-60%,368.55597467437855,1885.7061477101354,2424.8614106536143
,0,0,0
u-60%,650.4923262957857,1750.609344021494,2365.41150462627
,0,0,0
@-60%,1415.1523480472054,2146.7759007616396,3301.054277392837
,0,0,0
u-60%,424.52702001663044,1643.4610460630963,2359.181451877634
,0,0,0
i-60%,381.0652348708509,1790.677559001314,2771.9960882056935
,0,0,0
i-60%,323.49358025077925,1981.6842515080905,2532.3274899065714
,0,0,0
@-60%,521.3422918215829,1499.5972122622243,2509.9579502335832
,0,0,0
a-60%,655.8687829176282,1324.576925242898,2642.709410201209
,0,0,0
u-60%,382.51053990180014,1362.6077881283143,2635.8471738038165
,0,0,0
i-60%,367.96190339587736,1813.285174920711,2411.9493709444214
,0,0,0
@-60%,553.3111444996528,1776.702964134587,2522.31212950371
,0,0,0
i-60%,442.9223360010583,1817.556333919961,2467.3817209730423
,0,0,0
o-60%,504.24344876196506,892.1987495695294,2562.6108748599627
,0,0,0
u-60%,668.0904222067147,1443.8412591088072,2634.4317124230333
,0,0,0
a-60%,774.928152228087,1263.8134175519594,2466.0722357338927
,0,0,0
a-60%,623.7304682097521,1398.771471120104,2468.2273086698274
,0,0,0
u-60%,637.160196594726,1553.6847064455749,2953.6759671805457
,0,0,0
i-60%,355.0233724177517,2138.376070120246,2764.8295251124264
,0,0,0
u-60%,348.1297937393473,884.1670113013468,2707.4512928411464
,0,0,0
u-60%,387.73493796538855,1014.8798587546801,2728.3945542373685
,0,0,0
u-60%,392.0130656331152,988.0948744557472,2671.4293245858817
,0,0,0
u-60%,371.78351419244166,953.9476425545408,2706.149421263449
,0,0,0
u-60%,415.93590927482524,1198.9006013971132,2831.204430317551
,0,0,0
u-60%,545.2686458454082,875.3917129795697,2677.654115085863
,0,0,0
u-60%,416.70734083752967,1082.7788545838741,2790.4156536392825
,0,0,0
u-60%,397.53863645578423,1162.1615775034102,2835.045411455331
,0,0,0
u-60%,365.16288267893304,1094.78035982774,2718.0254923223624
,0,0,0
i-60%,290.3013192558463,2153.1115366958134,2557.6926527658243
,0,0,0
@-60%,457.0112022347923,1745.7998755193057,2512.4597216271027
,0,0,0
i-60%,376.886083997517,1889.580276929896,2555.420935792566
,0,0,0
i-60%,319.840982846202,2056.247227288529,2583.974862727267
,0,0,0
i-60%,331.3435841095619,1593.785971644941,2415.689927225878
,0,0,0
u-60%,451.80046245104205,1119.7731520028317,2414.7365366492045
,0,0,0
@-60%,576.5454823342708,1546.5239972172012,2366.283469463562
,0,0,0
u-60%,551.9042778741678,1439.5381696122977,2314.471711117094
,0,0,0
a-60%,892.8607042741844,1496.005933256255,2870.145363795418
,0,0,0
o-60%,485.4921440091377,939.721540891705,2820.037396558487
,0,0,0
i-60%,366.39269793652824,1933.0059789239253,2483.422481674398
,0,0,0
a-60%,729.9085238061023,1333.4515679277506,2454.8469375293644
,0,0,0
@-60%,803.7427373625245,1379.2702134041028,2517.2128760981545
,0,0,0
i-60%,359.9281913188485,1947.551300162716,2515.182607255947
,0,0,0
i-60%,402.24458630517364,1772.5506763805752,2555.018551892232
,0,0,0
a-60%,618.0288213553561,1551.1703107780468,2623.0845524131237
,0,0,0
@-60%,511.29270986146327,1648.487252766228,2484.89442754188
,0,0,0
u-60%,537.5555614776844,1359.719975818055,2633.340487559863
,0,0,0
i-60%,351.578263518463,1690.7113259204962,2628.760373340967
,0,0,0
i-60%,448.0091559914936,1805.5484146413646,2644.829194721277
,0,0,0
a-60%,725.3353210979819,1459.9171588468155,2502.434652224031
,0,0,0
u-60%,785.8210850885414,1438.9759061068803,2422.2538490091647
,0,0,0
@-60%,697.5560821345807,1288.1350892237826,2825.3780623155385
,0,0,0
a-60%,806.0602197539031,1349.865521344,2715.775852418363
,0,0,0
@-60%,838.5471144665875,1441.2466579410493,2991.714894071173
,0,0,0
a-60%,997.8475629585925,1283.5802368129096,2897.2765405339983
,0,0,0
i-60%,940.9724621175767,1872.1821643118888,2346.9342672333833
,0,0,0
u-60%,1119.8316260628146,2111.254858312832,3055.1966432444883
,0,0,0
a-60%,829.2775673030907,1285.9908495850625,2731.0295524399758
,0,0,0
@-60%,681.9646917205729,1567.3253391986561,2510.8200363328206
,0,0,0
a-60%,703.5064199914622,1304.0807665749796,2661.874833609529
,0,0,0
@-60%,570.1403140061502,1564.3336333005802,2418.249187704255
,0,0,0
u-60%,552.5794624001505,1273.7126026587318,2267.576415178202
,0,0,0
a-60%,694.6780244415638,1209.321125961657,2603.6075015164893
,0,0,0
a-60%,736.2635054335555,1293.7399630167545,2648.3043706734584
,0,0,0
i-60%,514.6289275416216,1747.2544326687823,2508.5929869867973
,0,0,0
u-60%,444.9530668959277,1154.348753241892,2580.522129242552
,0,0,0
@-60%,436.9053745474675,1151.1510740241235,2489.3931680026008
,0,0,0
u-60%,356.31692773128196,1408.9085547851776,2496.4411597928597
,0,0,0
e-60%,397.0286035837337,2155.5086815517748,2666.309889664436
,0,0,0
i-60%,705.5083683846003,2136.6763894987052,2612.4832836697997
,0,0,0
