phoneme,F1,F2,F3
u-60%,517.236859117561,1450.8272802938418,2513.3074254684216
,0,0,0
i-60%,391.8060822866117,2177.5243833165914,2852.1861215424024
,0,0,0
e-60%,665.2952377153447,2174.8160792802705,2536.3032534207982
,0,0,0
a-60%,953.668040340512,1920.395409092504,2753.9490004227073
,0,0,0
i-60%,669.8250350545484,1922.8616305805792,2733.6071527371155
,0,0,0
a-60%,822.7349031752805,2088.575899068926,2425.9559685405457
,0,0,0
i-60%,538.5743189696207,1985.918207876838,2653.4905002829105
,0,0,0
a-60%,652.4711079743483,1245.2353481949049,2659.6723243173383
,0,0,0
@-60%,661.1818926845455,1634.779558722235,2373.5801913304135
,0,0,0
i-60%,471.6872957714404,1698.7075731332661,2473.3123325249953
,0,0,0
e-60%,700.8817501303716,1812.0820335618967,2568.0312686214447
,0,0,0
a-60%,981.5580411340728,1639.0848345627476,2537.3464869994195
,0,0,0
i-60%,494.99688656503,1675.5025242921154,2614.472521903829
,0,0,0
a-60%,785.4570586906344,2011.5138583396263,2541.470308370136
,0,0,0
@-60%,502.7203308771305,1938.7972791029722,2818.5116527754653
,0,0,0
i-60%,394.38509924957486,2082.276332175981,3031.326488043354
,0,0,0
i-60%,355.81067040365815,2471.858943186206,2970.0923890022023
,0,0,0
a-60%,830.4759074937871,1500.197629611292,2171.529060430529
,0,0,0
u-60%,415.08508211459235,1371.6339591228962,2997.6269827432798
,0,0,0
a-60%,1155.3931029079276,1632.9655662623277,2760.475436812196
,0,0,0
a-60%,935.7674244177969,1526.8834710830458,2106.99415674838
,0,0,0
i-60%,441.58240057172975,1989.6004423818197,2841.8717522660622
,0,0,0
i-60%,644.2146805151623,2037.822253804685,2590.037699115416
,0,0,0
a-60%,1006.4834524443343,1922.2066291723495,2750.6231398047735
,0,0,0
a-60%,474.8852067753057,1749.8927266773308,2582.3508472945036
,0,0,0
i-60%,380.5567660620041,2125.637548330647,2881.9270877173863
,0,0,0
@-60%,667.4555865899689,1670.7559153406823,2064.8064963565776
,0,0,0
@-60%,413.83973487092493,1741.9792579635503,3096.845297984348
,0,0,0
i-60%,409.87831545980293,1868.0045002246022,2542.6117641597334
,0,0,0
i-60%,309.24303366745835,1985.6788440423481,2481.193611896383
,0,0,0
i-60%,566.0700566387485,1892.014447788151,2240.681601879735
,0,0,0
a-60%,814.8654231386944,1809.353362309925,2033.0612458980934
,0,0,0
@-60%,657.5718643791684,2069.57617298485,3024.360112329467
,0,0,0
@-60%,539.3612232744586,2097.485332825073,2965.3944283767996
,0,0,0
i-60%,337.44209451681166,2424.4467549905535,3078.2378529023267
,0,0,0
i-60%,477.0546229407202,1894.9741767152,2359.717783257328
,0,0,0
a-60%,660.904193182179,1570.878621406205,1913.4355747448349
,0,0,0
a-60%,951.6019259972592,1643.6406984105072,2725.747289420283
,0,0,0
a-60%,707.2554606064272,1680.3621146864266,2963.9111015253466
,0,0,0
a-60%,742.442522992172,1411.5390098883422,2869.1299495497647
,0,0,0
o-60%,583.3438183567856,1114.505858717531,3095.2689702095518
,0,0,0
i-60%,666.3731378671527,2062.2707006516544,2498.873213959049
,0,0,0
a-60%,765.5277647317683,1902.2132958005682,2962.7079685406998
,0,0,0
i-60%,610.0286517482939,2026.5804752467914,2423.484883136256
,0,0,0
a-60%,974.9953442320208,1651.938054001605,2715.0226111178686
,0,0,0
i-60%,426.99236368358606,2354.154724806251,2909.626873585127
,0,0,0
i-60%,401.00330007511883,2004.1009687599567,2611.75993297311
,0,0,0
i-60%,374.2578127918432,1774.043723130526,2713.4977852705088
,0,0,0
i-60%,411.22629191672706,2003.1593117365626,2739.865896770555
,0,0,0
a-60%,755.2926712601652,1688.708901486228,2687.661840853716
,0,0,0
a-60%,946.7856770152885,1660.269845945201,2542.2857960509527
,0,0,0
a-60%,831.7022767898092,1694.0252381850244,2764.890303210337
,0,0,0
i-60%,389.57325803154123,1931.8722517564365,2816.196427690238
,0,0,0
a-60%,404.6013242031438,2122.743306631109,2798.2045879258258
,0,0,0
i-60%,482.36788477378207,2345.27668222529,2953.265557088043
,0,0,0
i-60%,681.1243455790182,1926.6936534974654,2434.651825991187
,0,0,0
a-60%,835.4451666097795,1704.715603404484,2576.133036700206
,0,0,0
a-60%,851.2915297035577,1732.763481160565,2220.310200470642
,0,0,0
a-60%,860.9041602741683,1507.4192362585438,2217.4933085436364
,0,0,0
a-60%,722.1608881149654,1922.4432751767463,2887.116192383625
,0,0,0
i-60%,750.0039981311498,1946.9262015523445,2680.9951366715172
,0,0,0
a-60%,815.895682422135,1674.4329836047896,2419.3133737669737
,0,0,0
a-60%,945.7667426216649,1755.07160411161,2414.611857952454
,0,0,0
@-60%,514.5039349013977,1660.1765338556372,2330.834333617395
,0,0,0
a-60%,889.1464046973923,1614.6849603288742,2453.7896095334354
,0,0,0
a-60%,701.4306587527569,1694.2307422523586,2813.587981831519
,0,0,0
@-60%,458.4376450682649,2202.726721521423,2900.2193519150337
,0,0,0
i-60%,655.0091775282484,1875.1672770527575,2280.670242107846
,0,0,0
a-60%,843.6907144446243,1893.6472083295089,2650.340442722841
,0,0,0
i-60%,653.3083443982109,1871.3671383865885,2907.7504351890293
,0,0,0
a-60%,509.2432494574469,1670.1824347533845,2829.856174400063
,0,0,0
u-60%,472.04193085804076,1662.4715665304404,2781.452494267793
,0,0,0
a-60%,980.3450077090594,1663.698563012453,2504.1893255895366
,0,0,0
u-60%,318.78832078674645,802.7468751328579,2422.8915301756424
,0,0,0
u-60%,463.1856925924856,1157.1483519033136,2229.4875673781016
,0,0,0
u-60%,568.0059263703072,1126.3811302296695,2959.568116780862
,0,0,0
i-60%,342.34016389573503,1714.5802902360197,2680.4113737889243
,0,0,0
u-60%,347.31272303788353,830.9564664940157,2945.4084576675523
,0,0,0
u-60%,474.51241690702835,1233.2118052760982,2746.008646583958
,0,0,0
i-60%,627.067149623608,2202.2779475209354,2935.2223486969297
,0,0,0
i-60%,499.75994128062007,2260.3639256545257,2559.8820974988716
,0,0,0
a-60%,592.8047510337375,2018.9733522484703,2747.588715855044
,0,0,0
i-60%,420.2701793003152,1538.2038297847473,2425.3064316518785
,0,0,0
o-60%,714.0712792050828,1197.0627312186782,2938.2868293578404
,0,0,0
a-60%,907.2725508133766,1556.7161879073517,2858.8195369117557
,0,0,0
@-60%,742.693725282566,1433.2593992754807,2199.7012359406554
,0,0,0
a-60%,773.8506405840625,1283.3652299254054,2517.589171624862
,0,0,0
u-60%,743.883250208815,1077.3215838967335,2430.045179523062
,0,0,0
a-60%,874.158049243692,1526.081361833023,2593.647276431845
,0,0,0
i-60%,348.60223073037605,2269.5682582392124,3155.2015265119253
,0,0,0
@-60%,497.66550340892223,1750.8775438327696,3060.148376356409
,0,0,0
u-60%,374.325737019137,994.2118132320529,2481.6019493657095
,0,0,0
u-60%,415.80261741343963,1039.944585569224,2484.0690137435704
,0,0,0
@-60%,471.6808242002165,1790.093279720408,2890.78304774606
,0,0,0
e-60%,446.83563301670796,1916.6511882973975,2494.512256071508
,0,0,0
i-60%,586.1665774187852,2128.7961152094417,2396.4179504030567
,0,0,0
a-60%,1058.4904266483384,1892.4500238349654,2734.0883427795884
,0,0,0
i-60%,433.6000254459707,2691.197257468116,2895.8754696984865
,0,0,0
u-60%,384.5799515400284,1094.3672869020231,2521.897847490654
,0,0,0
u-60%,383.9095087782734,1111.497011195498,2594.0160874945327
,0,0,0
@-60%,453.00737832410573,1752.3869635294252,2712.6409487954566
,0,0,0
a-60%,967.2348773546271,1577.4233164339582,2511.2810410128714
,0,0,0
a-60%,944.1188193520663,1634.1366037957323,2296.203790489649
,0,0,0
u-60%,441.33105062985663,846.532313025487,2547.0563252120655
,0,0,0
u-60%,351.2946991970118,1493.064707245328,2726.349620318265
,0,0,0
i-60%,686.4970065211504,1883.4463852531426,2381.5087643828583
,0,0,0
a-60%,1000.130789211053,1805.3321105728367,2949.595369081382
,0,0,0
@-60%,682.3018828719839,1914.2428985792976,2175.5071708339938
,0,0,0
a-60%,1127.0330070021703,1775.6249501250602,2190.1782213913807
,0,0,0
a-60%,834.384505562263,1753.9124983370957,2826.9178415795072
,0,0,0
u-60%,329.10856811202245,1417.9341815837338,3001.4172888474304
,0,0,0
i-60%,727.8521722729415,1839.9882299923663,2387.005574826936
,0,0,0
a-60%,952.388697571388,1868.7551732612014,2634.097771298701
,0,0,0
@-60%,691.9070468728753,1670.4921033995588,2518.05555776604
,0,0,0
a-60%,939.8559910591716,1625.2024985991097,2615.5555586007245
,0,0,0
a-60%,882.1194057362575,1543.446058623365,2557.059226633732
,0,0,0
a-60%,725.8242211100954,1566.8375614848114,2257.707598562015
,0,0,0
u-60%,535.6265083952357,1479.5983735546563,3063.6593103447112
,0,0,0
a-60%,1142.5110427358259,1685.6557363835745,2928.4555030855054
,0,0,0
u-60%,345.8266631775925,1580.2387608059278,2547.4847049770533
,0,0,0
i-60%,689.4127752619647,1777.4068775719516,2553.870717064621
,0,0,0
a-60%,892.8687152991772,1864.2644197023644,2755.1882351010586
,0,0,0
@-60%,678.6311448342644,1655.2573421154254,2505.1720743985993
,0,0,0
a-60%,895.9754968358845,1636.7759969294036,2623.1422303591785
,0,0,0
a-60%,751.63305765829,1694.6463250957622,2554.2256701486613
,0,0,0
a-60%,967.8311091938675,1881.7499161298392,2918.538970822
,0,0,0
a-60%,1336.7557186545648,1750.9202187298142,3000.1006885295565
,0,0,0
a-60%,831.1535682947224,1571.243028190249,2902.873897655545
,0,0,0
o-60%,538.6706924647543,1085.967162230819,2872.7452677131428
,0,0,0
i-60%,653.2566788133703,2039.0412747644218,2755.3064868314914
,0,0,0
a-60%,666.4378677107072,2006.7037358370271,3095.9096067273317
,0,0,0
a-60%,853.4537141480693,1793.6581563007285,2433.342858539651
,0,0,0
i-60%,519.9073662236742,1941.877933755417,2644.112348924955
,0,0,0
a-60%,912.7461025134309,1872.5988378612117,2249.5910031087747
,0,0,0
u-60%,353.6164136937182,1173.0813984714723,2736.6335162836544
,0,0,0
@-60%,542.3825117480459,1463.2199871782348,2867.568241627969
,0,0,0
a-60%,710.2578540911679,1163.3482368568802,1793.0199830081756
,0,0,0
a-60%,633.7743888392632,1140.854676931461,2103.0612810071107
,0,0,0
o-60%,618.141647376227,1584.1532090042529,2669.032711070152
,0,0,0
a-60%,905.0158941511228,1702.8708998001578,2639.627821624404
,0,0,0
a-60%,804.7543672591717,1563.8405310637431,2918.5864133750492
,0,0,0
e-60%,624.7091613346198,2186.013485973244,2835.1718114594955
,0,0,0
u-60%,457.2293678975472,1425.2857595516903,2523.4375210926696
,0,0,0
a-60%,491.5472570533683,1928.5568221721178,2246.020670234947
,0,0,0
@-60%,480.55881940863094,1933.3822354984613,2911.609388424487
,0,0,0
@-60%,495.6301337799822,1668.4128075871095,2897.909920110635
,0,0,0
@-60%,433.588042198388,1856.4542275527565,2733.7336889154185
,0,0,0
i-60%,471.00417246919784,1838.6991164674068,2785.195666485536
,0,0,0
u-60%,544.0158179493196,1073.5959683272968,2491.670977764105
,0,0,0
a-60%,602.5863293964472,1086.808004927377,2651.4040725988552
,0,0,0
e-60%,530.1318001423985,2161.978976901999,2815.5129463088606
,0,0,0
u-60%,456.92155752427357,1587.03915521422,2614.6389582195175
,0,0,0
u-60%,669.7912104476089,2347.733866200961,2970.4411479502915
,0,0,0
i-60%,562.8473877076901,2049.916094742503,2961.852968790546
,0,0,0
a-60%,716.7907507231566,1840.270741943282,2251.5328108857243
,0,0,0
a-60%,795.5346044615775,1938.3695064112103,2262.940738680988
,0,0,0
@-60%,283.97137956807046,1386.0653798323335,2576.0532366709313
,0,0,0
a-60%,549.2832469644915,1897.9036615511652,2502.331755575735
,0,0,0
i-60%,542.2300203213613,2107.832260613852,2624.5678411660315
,0,0,0
a-60%,862.4757895798434,1805.1194933884337,2631.6535152666256
,0,0,0
a-60%,881.9903631360958,1592.7071504962444,2850.9740742959266
,0,0,0
u-60%,444.97962379343255,927.7673131189978,2675.8183931832887
,0,0,0
@-60%,369.0475538242782,1433.200455349493,2880.6707661031505
,0,0,0
a-60%,847.7446927559066,1734.178262196325,2602.437121414136
,0,0,0
a-60%,818.4502100109366,1763.0757137749304,2462.998458256478
,0,0,0
i-60%,324.9317075322171,2259.3623522373296,2899.990994372489
,0,0,0
e-60%,552.355003138578,1910.8595194838144,2364.9257147921853
,0,0,0
a-60%,947.749607213915,1669.1485936171248,2441.158873068099
,0,0,0
o-60%,460.45772368551053,782.9386197190721,2757.557264014887
,0,0,0
u-60%,451.1737718378516,793.549700342265,2296.1791467671487
,0,0,0
u-60%,437.7454090966829,949.2767667549108,2642.9186484628217
,0,0,0
i-60%,781.6700988065807,1955.422454612629,2255.6882160923055
,0,0,0
a-60%,946.8157194158522,1808.7815422459603,2606.9850359167403
,0,0,0
@-60%,492.3563803020908,1890.0559617371027,2682.9749004444875
,0,0,0
i-60%,422.20558142099384,1917.6914512997296,2309.5593937390895
,0,0,0
u-60%,512.0237036347954,1095.362215080179,1882.523599780705
,0,0,0
a-60%,547.2989653017992,1025.0541575977775,1911.8644296034527
,0,0,0
o-60%,569.3389059648117,1084.7560831728813,3100.150227925368
,0,0,0
a-60%,791.4677747393351,1991.5230458010967,2502.2200208466043
,0,0,0
u-60%,407.8895556254397,1901.2005506797923,2592.714787689387
,0,0,0
e-60%,626.6369094168817,2213.132206243489,2532.266307200187
,0,0,0
a-60%,780.741437183324,1768.2090081453798,2325.67520203484
,0,0,0
a-60%,798.5904263209807,1586.449235384789,2453.8781367208526
,0,0,0
o-60%,527.8012487309276,1291.5282991956376,2923.0314167791257
,0,0,0
i-60%,650.9187311504693,1961.3988434296525,2895.5729179698988
,0,0,0
a-60%,698.2991508817946,2112.0459118742942,2768.495043956295
,0,0,0
@-60%,721.466225106127,1618.3544289124472,2434.5936785631548
,0,0,0
e-60%,681.1116425840787,2264.13814659785,2980.4429552132997
,0,0,0
a-60%,855.0672976373065,1574.879108029813,2269.069320106608
,0,0,0
o-60%,530.9272812889282,919.2501851933347,3068.628133682606
,0,0,0
o-60%,412.1705040541079,1159.7843415024154,2650.2355622429973
,0,0,0
@-60%,459.5630938529651,2107.0282654139364,2774.9411593576015
,0,0,0
i-60%,347.212268317087,2075.4756552375406,2785.5023790822997
,0,0,0
i-60%,381.8664392973466,2396.071076638899,2832.0069612860034
,0,0,0
u-60%,381.7838814180515,941.2309920127393,2256.018023584393
,0,0,0
i-60%,408.2087838586493,2423.524210756635,3155.8766761205384
,0,0,0
i-60%,291.3519657336202,2037.9165960350858,2718.920957883305
,0,0,0
e-60%,627.1227779695269,2140.1067420152644,2418.898414887472
,0,0,0
a-60%,1001.9543243524995,1787.7544160846905,3083.9545294267346
,0,0,0
u-60%,367.62823656294916,767.9480272440339,2330.401642598122
,0,0,0
@-60%,483.9092225636089,1736.9634010238212,2577.699152165848
,0,0,0
@-60%,406.5924892173372,2215.2783852205444,2286.5181643543697
,0,0,0
i-60%,456.4579738801996,2245.526713476904,2983.0738616670205
,0,0,0
i-60%,541.8390993930817,2327.193570138687,2733.292084207134
,0,0,0
a-60%,917.4608166174062,1877.403954493323,2680.561984302738
,0,0,0
i-60%,442.9850202171664,2328.6731471229846,3036.1145867552664
,0,0,0
e-60%,523.1407584192218,2224.054021661736,3200.248843528667
,0,0,0
a-60%,874.8867284050143,1732.2666438858002,2425.9548423423826
,0,0,0
u-60%,510.0469240969041,1241.4597704701382,2823.618309550519
,0,0,0
o-60%,510.2876385505602,805.1328282077994,2970.200495338467
,0,0,0
u-60%,658.4406047742535,1015.9053142867796,2807.9521674567904
,0,0,0
u-60%,400.17914093799675,1361.715610708051,2890.456718033699
,0,0,0
i-60%,457.9617476449757,2279.9797082848663,2932.040998437513
,0,0,0
e-60%,562.6735965794434,1953.9128373029641,2353.912840916585
,0,0,0
a-60%,773.8182609992856,1866.3645558258922,2396.6496551999157
,0,0,0
a-60%,853.9601976885309,1633.91003783157,2460.251270274796
,0,0,0
a-60%,882.7625341721982,1745.486130109389,2490.065822481815
,0,0,0
u-60%,587.0763888633271,1199.527435002227,2150.6443892110537
,0,0,0
a-60%,767.203771809359,1735.8930362581204,2591.579483606395
,0,0,0
i-60%,468.4997935763441,2260.9989736971843,2858.216271447775
,0,0,0
a-60%,800.6926777844896,1976.747065547057,2800.750089531565
,0,0,0
e-60%,513.3820776371595,2371.8052824024767,3014.341796950536
,0,0,0
a-60%,904.9983921929066,2005.8382619815434,2378.347536179679
,0,0,0
i-60%,642.3827285727634,1947.182267397069,2400.8370137217275
,0,0,0
a-60%,637.2291717913653,1952.4758374092582,2415.80617839978
,0,0,0
e-60%,627.2722502173243,2164.269820332296,2498.6369876605254
,0,0,0
a-60%,859.7170617126872,1855.4234234086648,2315.6055449162604
,0,0,0
i-60%,418.86236666942267,2046.2227530863322,2495.0163045418026
,0,0,0
u-60%,435.9757947233703,1641.5790345337946,2589.872394425611
,0,0,0
e-60%,595.6508725027566,2144.5495002132393,2668.980522221572
,0,0,0
a-60%,725.5983219776837,1778.6358899288323,2609.2110355707373
,0,0,0
i-60%,304.59716705953105,2073.3705472593415,2893.341720727085
,0,0,0
i-60%,344.4891298736697,2014.0818283172505,2919.072641045623
,0,0,0
e-60%,533.067793877372,1231.4844991966402,2396.7599284116727
,0,0,0
a-60%,749.8319199999091,1909.1632342475907,2352.3875231714546
,0,0,0
i-60%,469.60424224828694,1619.250248854274,2225.174455358581
,0,0,0
u-60%,391.56243903619475,1456.2426493176881,2334.8794926925484
,0,0,0
e-60%,550.7847170398546,2240.02630833007,2769.0110706556925
,0,0,0
a-60%,614.9357567837677,2058.2322796456792,2724.590327787392
,0,0,0
i-60%,589.6455793598378,1931.7771890399274,2674.927664390756
,0,0,0
@-60%,576.7849635214477,1692.9697649964978,2424.709185504884
,0,0,0
a-60%,588.7505409209153,1522.5709903027505,2491.6842783553698
,0,0,0
u-60%,325.0140961978465,1158.6209225467442,2823.647137505689
,0,0,0
i-60%,592.9757784554936,2095.923623656414,2499.010266444221
,0,0,0
a-60%,685.1083645564337,1883.522781671254,2469.2807012718717
,0,0,0
i-60%,643.550900509156,1854.575251808708,2444.34019754306
,0,0,0
a-60%,623.0571780941322,1821.332986960237,2561.549761656757
,0,0,0
a-60%,620.886331336381,1678.531768280422,2460.2765596399854
,0,0,0
i-60%,525.4612644875159,2065.8651379536122,2497.085954313525
,0,0,0
u-60%,425.7902028613721,1362.994601181979,2575.2907960959456
,0,0,0
e-60%,548.6148561862917,1816.4699701484635,2362.744130403069
,0,0,0
a-60%,665.6002790380951,1998.843383331212,2605.9764863980195
,0,0,0
i-60%,280.4039389996425,2222.1051862553268,2588.6852282684804
,0,0,0
u-60%,323.3267215300167,1780.3811040165922,2725.8293171185114
,0,0,0
i-60%,434.42784004168925,2287.1314328556878,2712.663738845144
,0,0,0
a-60%,474.39398005764394,2135.0465890901805,2905.8583533829365
,0,0,0
i-60%,642.9963393186971,2098.601212124009,2930.0554131505924
,0,0,0
a-60%,845.1206886873601,1724.874198119541,2798.4522760572513
,0,0,0
u-60%,287.75086000272137,1009.808680046693,2442.991245615429
,0,0,0
