phoneme,F1,F2,F3
o-60%,471.9785021432117,785.4177828640155,2955.151293326997
,0,0,0
i-60%,408.6793247544644,2139.7383238584484,2740.4243497741636
,0,0,0
u-60%,428.02435309683364,723.5986967941345,2740.9236924968563
,0,0,0
a-60%,910.5241932574864,1581.8533263980294,2423.399247658551
,0,0,0
i-60%,482.2345470197234,2428.4970643576803,2986.2534166108235
,0,0,0
i-60%,355.1115708575242,2520.506485038248,3142.684270907527
,0,0,0
e-60%,700.7715413191783,2194.5957234173493,2871.599254400494
,0,0,0
a-60%,807.8987956023492,1768.4211414712483,2560.9514735616
,0,0,0
i-60%,406.3767625370069,1927.6789937804303,2737.751228852862
,0,0,0
a-60%,626.7283840717369,1870.7415730903904,2817.1572225911805
,0,0,0
a-60%,640.1369809561396,1663.7441127318243,2413.8912656861908
,0,0,0
e-60%,656.2890572253242,1897.4332140313934,2586.700748960872
,0,0,0
a-60%,751.3882517672424,1683.8417264349462,2318.844421990205
,0,0,0
u-60%,367.4905957680653,1150.6923670374476,2892.1237639775863
,0,0,0
a-60%,886.6160306442363,1980.1473689454458,2900.9241037038078
,0,0,0
i-60%,517.6765488498488,2425.6268085071583,3054.03461231588
,0,0,0
@-60%,487.6109391091038,1947.5364873629396,2838.3100096019316
,0,0,0
i-60%,365.1775985771567,2450.820370733991,3208.054765273027
,0,0,0
a-60%,911.9013253887372,1785.514172106287,2885.5000931321288
,0,0,0
@-60%,394.89415987790153,1684.6921395545676,2034.6090285021849
,0,0,0
u-60%,339.7497148033996,1084.1497800336497,2829.8804228115364
,0,0,0
u-60%,394.0648532220686,1470.5048709780858,1712.5550575451896
,0,0,0
o-60%,352.60164977213554,1227.8718759342821,2524.0144229693765
,0,0,0
a-60%,724.8434896071619,1278.5956427846606,2822.4884584847823
,0,0,0
a-60%,517.7451829790477,915.64890791378,2750.825910700534
,0,0,0
o-60%,529.0650678183417,1052.1440291271674,2894.6013280879656
,0,0,0
i-60%,595.5910996559005,2099.831999801565,2834.826936806627
,0,0,0
a-60%,478.5921115365729,2075.452914449214,2824.9830740896396
,0,0,0
i-60%,373.81577209804084,2211.5364076651604,2805.5575151821045
,0,0,0
u-60%,317.31950266343915,1756.3692612832328,2750.4598564460384
,0,0,0
e-60%,505.6172154022282,1931.9732050632736,2893.5560971171585
,0,0,0
e-60%,447.2312210047276,2313.0595045503037,2958.5781638399067
,0,0,0
i-60%,360.5131594221343,2452.278601853666,2980.681848895485
,0,0,0
e-60%,451.2813306058005,2559.1905065377337,3075.578950664577
,0,0,0
a-60%,898.7680778585145,1671.4243922428152,2410.903886235503
,0,0,0
i-60%,530.7856767183599,2024.38842554512,2575.823476697962
,0,0,0
a-60%,610.7685722884736,1637.5945846169966,2639.114609166697
,0,0,0
@-60%,504.8827790880407,1426.597039442527,2213.1173072773627
,0,0,0
a-60%,876.1763729272049,1737.899236716069,2633.3728221846573
,0,0,0
i-60%,483.9523599812266,2300.8138505033494,3068.4196966040163
,0,0,0
e-60%,388.38357068643904,2252.9182285530433,2942.4344786280526
,0,0,0
i-60%,441.4028131626483,2471.6509604437615,2836.337659291803
,0,0,0
a-60%,837.8424688818917,1766.1504336856951,2499.1115693164884
,0,0,0
i-60%,494.044816057176,2190.064694156588,2937.91082878948
,0,0,0
i-60%,380.6104827519988,2111.291620613774,2781.167313607503
,0,0,0
u-60%,366.4331900252276,1205.012625508191,2759.3853934433423
,0,0,0
e-60%,715.0193012364721,2068.218008303558,2762.1977496224795
,0,0,0
a-60%,846.1258393217811,1656.2182255196897,2667.0137603184676
,0,0,0
@-60%,644.898881858526,1754.4860713243131,2628.7214851822123
,0,0,0
o-60%,559.5374856559333,774.9848903244065,2951.338526944489
,0,0,0
u-60%,513.6161414160936,1242.4040476570735,2742.820813603783
,0,0,0
i-60%,403.55974188749553,2194.901512540778,2984.097924632036
,0,0,0
a-60%,689.313554579611,1694.5618294393514,3023.6636249681264
,0,0,0
i-60%,453.16619180757783,2596.9262909873196,3151.207844422985
,0,0,0
@-60%,396.2566334911866,1907.017744555341,2955.268270519439
,0,0,0
i-60%,530.9268863188971,2060.9279485360303,2720.461600334092
,0,0,0
a-60%,614.6386169570776,1709.729155338685,2654.556188616074
,0,0,0
u-60%,448.55340887393567,1440.9706572207574,2769.4725408382283
,0,0,0
a-60%,1082.7188477994066,1603.3742275277352,2636.2649194583637
,0,0,0
a-60%,879.7131958080561,1587.8803047984304,2328.7601784898798
,0,0,0
i-60%,393.04656658648,2261.986953578941,3012.329833129849
,0,0,0
i-60%,370.9758134178969,2504.511177208156,3171.5127820797657
,0,0,0
a-60%,727.2529259723191,1620.238207527259,2605.7106864441853
,0,0,0
u-60%,410.26390003582736,1326.860235499697,2487.547071226337
,0,0,0
a-60%,1012.3022675328306,1650.9906899504028,2612.678063616389
,0,0,0
@-60%,454.46125707509503,1820.924344762464,3107.9739275216584
,0,0,0
i-60%,439.30639887817404,2714.206306880723,3362.8753138773764
,0,0,0
a-60%,817.3122857911015,1846.8452671911691,3178.6059077097234
,0,0,0
a-60%,760.4963190509627,1852.7779470485023,2668.017263948375
,0,0,0
i-60%,658.9893703829536,1982.1655395049029,2769.410047146267
,0,0,0
a-60%,860.3027365455173,1915.6262319206448,2714.641978354015
,0,0,0
@-60%,540.4632090789719,1964.3627334816556,2636.919617505451
,0,0,0
i-60%,449.5801681785853,2160.4749309313825,2772.2136635856987
,0,0,0
o-60%,498.9277518620829,1063.0255351522028,2705.9917683005606
,0,0,0
a-60%,824.7316076999131,1701.9315233296747,2797.755475462605
,0,0,0
i-60%,760.60252907069,2139.377691047324,2862.9254035371923
,0,0,0
u-60%,418.4066550523125,1224.8583146849842,2824.8716065595722
,0,0,0
i-60%,474.1358530817503,2008.9227647618468,2916.766784555853
,0,0,0
u-60%,511.000483254432,1553.150629685807,2737.289854092671
,0,0,0
a-60%,833.636046423707,1647.9155893508046,2320.177051164003
,0,0,0
@-60%,513.3622042811093,1650.4769581261378,3039.726712323347
,0,0,0
i-60%,364.2108440512901,2205.95742893763,2912.2803221321815
,0,0,0
i-60%,596.8984910419248,2220.547019444076,3179.620199030664
,0,0,0
a-60%,688.2772830196982,1929.6681069804085,2795.6069823763837
,0,0,0
i-60%,414.3627538608176,2593.214019025954,3173.046570018974
,0,0,0
u-60%,302.8565754730996,1546.695786940667,2923.0512814790127
,0,0,0
i-60%,606.2667922450148,2393.1822704330716,3212.23633181924
,0,0,0
a-60%,684.3052473156577,2372.6883896631966,2896.638518820907
,0,0,0
i-60%,401.30013945271423,2556.5436129262234,3395.4159165927967
,0,0,0
e-60%,562.3756072873409,2290.8079300726686,3057.9880690116834
,0,0,0
a-60%,743.8391499070174,1937.3207932744178,2307.324493346417
,0,0,0
@-60%,472.9067729137778,1291.06907817356,2498.437055256626
,0,0,0
u-60%,556.0949338958502,1025.9931639511653,2956.935268974457
,0,0,0
o-60%,560.336052551135,993.59499089986,3030.908722287094
,0,0,0
a-60%,750.1249903658135,1614.3006823838477,2443.552005759714
,0,0,0
a-60%,837.2983968239635,1723.8908197312262,2828.3819220915984
,0,0,0
i-60%,497.54057719469404,1870.061956713597,2736.566702889831
,0,0,0
i-60%,580.0673511995188,2238.421202001954,2965.9556594058117
,0,0,0
a-60%,634.6153110089874,1647.9497261904337,2858.63477440082
,0,0,0
o-60%,536.0790060509688,1058.5009712133424,3018.666408703604
,0,0,0
a-60%,371.62926314694414,2157.59630994556,3102.0820158396064
,0,0,0
e-60%,569.7399457425677,2557.6325079444555,3289.892137425477
,0,0,0
a-60%,766.4573819420439,1706.6442671867474,2299.287126454673
,0,0,0
i-60%,495.1245707188895,2408.63416737916,3329.8199509534847
,0,0,0
i-60%,444.6660522892889,2203.368501604603,2941.327284588101
,0,0,0
@-60%,537.3896369289907,1323.3466612248394,2918.467216515361
,0,0,0
a-60%,806.7585428604607,1678.3094384209614,2522.294849554397
,0,0,0
u-60%,504.37201455911224,1640.0528546087598,2760.5793056186717
,0,0,0
i-60%,537.4475433497496,2276.499389345167,3370.797649521
,0,0,0
a-60%,887.6042587675527,1853.208970011979,2615.3760863443194
,0,0,0
@-60%,536.635466391682,1640.7788108389889,2958.100263584586
,0,0,0
a-60%,576.8988043055431,2036.2750018399358,2774.8578552248346
,0,0,0
@-60%,776.8355467169949,1508.7037925570423,3142.8077878839854
,0,0,0
@-60%,556.0704875740465,1546.6414718376573,2686.8083762266865
,0,0,0
a-60%,893.3310420081325,1822.0813603936908,2646.453852146104
,0,0,0
i-60%,327.75756744761014,2354.9247480757945,2864.9626692346455
,0,0,0
i-60%,291.47393816258324,2137.609925718076,2990.808766755861
,0,0,0
@-60%,408.43775342320106,1133.365325403104,2622.9230193368835
,0,0,0
@-60%,524.1655433090073,1951.3706272871352,3026.2766187889865
,0,0,0
a-60%,875.8708248821348,1949.6366210249657,2556.451577586501
,0,0,0
i-60%,462.5715246925082,1935.7939539675006,2651.967364802791
,0,0,0
u-60%,370.2745169363671,851.4013776126413,2883.2343168992156
,0,0,0
o-60%,492.19519474937,909.7237056894495,2908.8175577771435
,0,0,0
@-60%,581.5592613634493,1839.0077309153196,2566.142912199038
,0,0,0
u-60%,491.94449042728775,1214.7396613907492,2519.611544875382
,0,0,0
@-60%,517.9613121259401,1042.80809290348,2610.662515721747
,0,0,0
@-60%,553.2600327999437,1627.2565112216637,3112.9648765894844
,0,0,0
i-60%,627.3951565330939,1940.205099930262,2641.606070830762
,0,0,0
a-60%,885.6403998896303,1641.7961067231647,2617.673784058583
,0,0,0
@-60%,493.4640548519896,1657.856368310936,2796.6912042849267
,0,0,0
i-60%,578.190095874901,2187.471753964502,2556.3314196452475
,0,0,0
a-60%,921.8928636987364,1756.5070931748567,2955.3145981501443
,0,0,0
u-60%,342.9836887421843,1003.7092766258178,2729.374427867741
,0,0,0
@-60%,579.2352282173928,1329.4746996368892,3286.8024408534866
,0,0,0
a-60%,810.2035546917875,1662.1706980800877,2093.3650458951256
,0,0,0
u-60%,373.0097397644936,807.2268084006342,2920.906168016848
,0,0,0
i-60%,403.632998083319,2541.467746794683,3169.965275075173
,0,0,0
e-60%,745.538265238348,2139.4649522915142,2998.4852412156083
,0,0,0
a-60%,1029.0815140116765,1645.0668525412261,3055.0682834868176
,0,0,0
a-60%,1190.4490138867752,1669.381067392651,3025.2735412424227
,0,0,0
i-60%,352.663183161218,2333.2973879027336,3273.6386488475864
,0,0,0
e-60%,650.5440310789088,2187.164940622746,3130.9033516321815
,0,0,0
a-60%,834.9240180235942,1816.0074152966881,2511.038439992363
,0,0,0
@-60%,421.1209873966721,1674.1927420579607,2823.121069589002
,0,0,0
a-60%,702.1387634464462,1804.2598531582732,2642.6413521465684
,0,0,0
i-60%,364.8464691599421,2336.975081246368,3062.5526923205857
,0,0,0
a-60%,628.9899751176113,1789.6726006864128,2554.8242858039557
,0,0,0
a-60%,623.3644104910275,1733.5534933749948,2844.845316473154
,0,0,0
u-60%,374.17191252180845,1150.7446066803616,2855.2440321517565
,0,0,0
a-60%,489.1434782583356,1065.7952366094353,2787.2872185722335
,0,0,0
a-60%,903.2785710894724,1699.558124886768,2904.721183374606
,0,0,0
u-60%,445.638982611254,996.3841139768665,2659.8996431145197
,0,0,0
@-60%,385.1908460999345,2264.4550961163686,2862.233100453535
,0,0,0
i-60%,549.0353573149628,2070.142801388184,2875.1189251331584
,0,0,0
a-60%,839.6729087307105,1700.7164798659383,2607.0522143414096
,0,0,0
i-60%,338.96081643797805,2529.8326484943836,3419.3868471963788
,0,0,0
i-60%,416.1610721584491,2545.3802241448734,3200.5467207513175
,0,0,0
i-60%,650.5127931825963,2274.4242910541097,3098.1334087560517
,0,0,0
a-60%,803.0610587502175,2003.31355309575,2986.7090431390275
,0,0,0
i-60%,476.80642480922,2099.773343872282,2798.4461841030516
,0,0,0
o-60%,466.05709637135135,1095.135383372176,2619.109792113086
,0,0,0
a-60%,844.7036815483616,1415.876344355709,2727.707819847328
,0,0,0
u-60%,314.97053667688203,772.684169491351,2591.655215299002
,0,0,0
@-60%,437.62091714256957,1380.034854062757,2904.986380289324
,0,0,0
i-60%,328.365687079731,2490.179501871647,3013.4489607041146
,0,0,0
o-60%,561.5371918060163,928.4488407890926,3101.3871435791702
,0,0,0
o-60%,552.4944896425043,1035.8822253093508,3103.4971744706972
,0,0,0
a-60%,712.4553214104915,1710.8071448545743,2713.157593690589
,0,0,0
a-60%,668.3597891257797,1541.9324533496751,2884.542975323732
,0,0,0
u-60%,414.37257077844595,1409.4536262783695,2606.5100907821
,0,0,0
i-60%,527.4282767189823,2033.5021081076627,2386.60543118004
,0,0,0
a-60%,520.2319559758566,2291.01694118875,3108.7969317989327
,0,0,0
i-60%,396.71273228765597,2603.111391178411,3321.136951582831
,0,0,0
i-60%,616.6983778666728,2205.287428760589,3110.825176708563
,0,0,0
a-60%,947.1205778515605,1735.0487643742736,2637.8313692249903
,0,0,0
i-60%,356.3874124680264,2339.347858903869,3108.080126498363
,0,0,0
@-60%,482.14136048657247,1620.482078784332,2205.6021706179145
,0,0,0
o-60%,562.9419480454957,1243.088146470037,2871.729944145062
,0,0,0
a-60%,743.8759397523268,1488.57169605673,2646.4811620713317
,0,0,0
a-60%,744.157687409813,1652.8760055113096,2757.9214885726396
,0,0,0
e-60%,613.6019148153275,2177.3503581309724,3072.462379464456
,0,0,0
a-60%,751.9040993333726,1686.368984606728,2112.344463788027
,0,0,0
u-60%,430.29893717717755,1037.1191083404317,2852.5345945821186
,0,0,0
e-60%,564.4921196583109,2190.485690722365,2787.426636500755
,0,0,0
i-60%,411.322388147389,2094.6298048534704,2712.260965656262
,0,0,0
@-60%,356.7944378225345,1471.9183092240246,2883.0527569612204
,0,0,0
a-60%,750.5163293923459,1596.6060501383656,2733.159082012548
,0,0,0
@-60%,456.99068854795456,1701.9051196420935,2622.3223193586446
,0,0,0
u-60%,468.18049041779716,1228.9840910306862,2985.811057560642
,0,0,0
u-60%,456.0784003010242,1199.0121546935559,2804.7412087546304
,0,0,0
u-60%,471.2861347542859,939.6541687059233,2912.446257253497
,0,0,0
e-60%,520.1425338066047,2277.248610016024,2933.2446221252158
,0,0,0
i-60%,457.9125287356311,2266.542168308217,3132.285074271509
,0,0,0
@-60%,511.67676954419693,2264.1923322786984,3053.4085276885758
,0,0,0
i-60%,452.0835357355092,2007.850658523483,3214.800027708704
,0,0,0
u-60%,466.89085498086433,1553.1674177923142,3066.886951978002
,0,0,0
a-60%,737.4081798171405,1617.0738273146856,2644.088865748076
,0,0,0
u-60%,450.17485635957456,736.486060004063,2875.6778945749643
,0,0,0
u-60%,322.92501747157394,893.2902157226255,2718.7624958942774
,0,0,0
e-60%,483.08121548023973,2109.8652808429615,3053.2632111341454
,0,0,0
a-60%,697.6515227000043,1985.5243904390302,3149.959588207634
,0,0,0
i-60%,836.9554797215368,2167.685016821887,2992.8106099202823
,0,0,0
a-60%,599.9947791972553,2029.7310083467987,2730.4172801853624
,0,0,0
a-60%,721.9916548290823,1545.4964044590083,2261.5457906274423
,0,0,0
u-60%,570.5741594587427,1229.2081510447492,2884.8862334522405
,0,0,0
@-60%,455.2100920021521,1856.2885750775342,2732.9151127307423
,0,0,0
i-60%,467.6830225987835,2525.9504260573176,2914.889062533487
,0,0,0
i-60%,324.82054420735534,2314.2386986636693,2716.8741502574626
,0,0,0
i-60%,409.15901834951455,1503.1810554438368,2889.1782075195356
,0,0,0
u-60%,385.40382069433826,851.2919202482564,2720.9050130005357
,0,0,0
e-60%,435.9995233919195,2562.1282624364612,3171.218050915867
,0,0,0
i-60%,431.8089032207785,2628.133805255904,3099.328539692254
,0,0,0
u-60%,238.43045712330547,958.9684041253896,2826.108146560726
,0,0,0
e-60%,514.8047831123419,1878.9445085001703,2892.081271226519
,0,0,0
i-60%,427.4851810718113,2597.556554900421,3351.767250544762
,0,0,0
e-60%,542.0645638859501,2211.4412795156545,2945.152919600443
,0,0,0
a-60%,811.3895739140863,1652.4400450610788,2769.9389478977087
,0,0,0
i-60%,367.23294733540166,2580.7241319390682,3273.2790438066745
,0,0,0
e-60%,582.8443439698212,2109.031001235,2919.3037976895234
,0,0,0
a-60%,801.5530471343255,1744.0282155552163,2673.2799425429894
,0,0,0
u-60%,419.1221720839849,806.3517913532793,2922.9833834528486
,0,0,0
a-60%,847.8565253147884,1742.5945596863394,2711.0676017230103
,0,0,0
o-60%,597.1292546107699,1379.2343009252445,3057.28208823769
,0,0,0
e-60%,482.4222994610795,2310.500588760103,2682.6271100170447
,0,0,0
a-60%,817.0300840122468,1634.7606533226412,2977.186065587214
,0,0,0
@-60%,462.2230871717819,1751.6926238916465,2948.105098198162
,0,0,0
o-60%,599.7484026039672,1174.8937670245414,2601.129006360449
,0,0,0
a-60%,739.2430661999389,1455.8790395717604,2634.643953654118
,0,0,0
a-60%,750.724585876344,1678.914766355105,2547.2715751572787
,0,0,0
e-60%,612.6780421569683,1769.706461612405,2996.4560099214686
,0,0,0
a-60%,778.8180585001616,1544.289885050658,2667.825516227625
,0,0,0
u-60%,382.9306724478494,961.124452950318,2891.0430403504583
,0,0,0
e-60%,423.4368974533803,2409.119573277729,2917.0542865929397
,0,0,0
i-60%,390.91529251558046,2693.588993970344,3223.8139844210095
,0,0,0
i-60%,383.57438127780586,2494.9268865860236,3526.1272895441816
,0,0,0
i-60%,651.9203810278007,2158.683574825503,3090.1455555729103
,0,0,0
a-60%,903.3924762886344,1774.497503838693,2680.9824351593097
,0,0,0
@-60%,467.2781132244225,1413.6486218068685,3222.7750880502012
,0,0,0
@-60%,466.9776022428009,1436.2148100352551,2986.0643428409153
,0,0,0
@-60%,537.9761246856499,1797.325581855479,3110.453307361668
,0,0,0
u-60%,507.3872762319792,1062.7403981169964,3046.8962491705474
,0,0,0
i-60%,395.98408297361766,2548.639908900278,3187.6046726776417
,0,0,0
i-60%,372.6598632735241,2513.5627888383733,3019.6819619681887
,0,0,0
i-60%,449.72512581397234,2437.510812060411,3123.035086167715
,0,0,0
a-60%,804.0735331053286,1526.382593570378,2170.432525919986
,0,0,0
@-60%,359.93747364541537,1418.8171736462384,2651.8051358996836
,0,0,0
u-60%,469.05246677050195,999.8334812616656,2718.3391893483345
,0,0,0
o-60%,438.97267150658803,1191.14637528654,2563.797348023067
,0,0,0
u-60%,433.22425150200064,1266.0149583317661,3098.9681142823556
,0,0,0
@-60%,262.7311671567307,1347.7895417396085,2494.3995095227315
,0,0,0
@-60%,546.9871372498636,1598.315083246312,2923.4597216860475
,0,0,0
u-60%,369.60890057007157,1337.9247636082787,3130.704637861737
,0,0,0
a-60%,904.6216015678733,1547.122991970923,2276.5521226475107
,0,0,0
u-60%,342.24142118319025,1415.5068024344878,3228.2052599747317
,0,0,0
a-60%,633.0341460846253,1661.2056852133724,2775.474424988226
,0,0,0
i-60%,594.4686535625676,2156.5837190846196,3037.554916282513
,0,0,0
i-60%,495.4222599777037,2436.794476881747,3248.588043310906
,0,0,0
i-60%,443.4515748319335,2221.8343633232785,3225.6150410431437
,0,0,0
a-60%,883.9040293629762,1578.8008274909205,2149.128498103271
,0,0,0
a-60%,643.9305828298316,1848.665524341669,2767.73009054199
,0,0,0
i-60%,444.29620729560565,2384.726378736664,3101.364841235325
,0,0,0
i-60%,406.95860233126996,2157.6264617538995,2969.1254574774384
,0,0,0
u-60%,502.1504804324106,1406.8262299418143,2925.855067973388
,0,0,0
a-60%,970.376988590005,1620.9563592045195,2520.5115458117825
,0,0,0
u-60%,425.8032810909368,1313.6694981942323,3166.773218218205
,0,0,0
@-60%,582.1774282519054,1584.702734195269,2869.9980863777314
,0,0,0
u-60%,454.38341478213783,826.1561588172978,2767.3384609234263
,0,0,0
e-60%,509.77814536658417,2267.7151336067573,2685.969385166816
,0,0,0
i-60%,400.1382435245463,2265.519468214815,3019.9260702752376
,0,0,0
@-60%,461.3916105266625,1260.218510126569,3177.184746843661
,0,0,0
@-60%,556.5000064862348,1782.043353192557,3191.403600228674
,0,0,0
u-60%,423.62190382777624,983.786913392377,3129.4498714622378
,0,0,0
o-60%,624.6140206610853,1101.7063132554676,2876.1114045510126
,0,0,0
u-60%,447.1319710085457,743.2032840921701,3048.3360612462584
,0,0,0
a-60%,639.3838866558758,1560.6705661738144,2827.552335723446
,0,0,0
a-60%,701.6071872270228,1495.0191138328219,2473.0142004440336
,0,0,0
o-60%,365.1637899289385,511.06274457274185,2763.9223989529237
,0,0,0
o-60%,437.77909751088396,827.7949053762422,2891.477958877471
,0,0,0
u-60%,482.3383713949124,1062.9411998280016,2554.0150975144975
,0,0,0
i-60%,403.32645749317845,2150.5457356967195,2867.3428692107277
,0,0,0
@-60%,487.24713732870526,2027.4601687017982,2649.9651378973113
,0,0,0
@-60%,521.454397114951,1840.5087205992445,2516.7775197879682
,0,0,0
u-60%,346.9872081017472,1443.8528476094984,2420.659498312709
,0,0,0
