Region,Speaker,Time,POS,VowelInWord,CoArtContext,Stress,VowelType,Duration,F1,F2,F3
North,WA_1,02:00,V,m(@)k@,m_k,yes,1,150,680,2190,2652
North,WA_1,02:00,V,m@k(@),k_k,post,2,100,481,2422,2809
North,WA_1,02:00,N,k(@)JL,k_J,yes,1,189,606,2303,3058
North,WA_1,02:00,V,dz(@)s,dz_s,yes,1,89,388,1862,3319
North,WA_1,02:03,V,v(@)t@maR@,v_t,no,2,130,475,1629,2992
North,WA_1,02:03,V,v@t(@)maR@,t_m,pre,2,60,443,1576,2479
North,WA_1,02:03,V,v@t@maR(@),R_$,post,2,143,294,1724,2483
North,WA_1,00:03,V,b(@)gam,b_g,pre,2,82,419,1543,2573
North,WA_1,00:03,N,fx(@)ndz@,x_n,yes,1,170,623,2070,2423
North,WA_1,00:04,N,fx@ndz(@),dz_p,post,2,80,447,2110,2554
North,WA_1,00:04,R,pisupR(@),R_$,post,2,201,710,1845,2411
North,WA_1,00:09,C,k(@)n,k_n,yes,1,97,601,2166,2726
North,WA_1,00:10,V,dz(@)si,dz_s,yes,1,66,501,1978,2973
North,WA_1,00:12,V,b(@)gat,b_g,pre,2,82,458,1434,2402
North,WA_1,00:14,V,dz(@)si,dz_s,yes,1,82,487,2218,2903
North,WA_1,00:18,V,ax(@)dea,x_d,pre,1,82,567,2122,2823
North,WA_1,00:19,V,k(@)Rkam,k_R,pre,2,58,593,2122,2829
North,WA_1,00:23,T,un(@),n_f,post,2,48,598,1315,2723
North,WA_1,00:23,N,fuRk(@),k_a,post,2,42,590,1345,2202
North,WA_1,00:23,P,un(@),n_a,post,2,41,664,1641,2288
North,WA_1,00:24,P,un(@),n_b,post,2,74,392,1262,2487
North,WA_1,00:24,V,b(@)gam,b_g,pre,2,97,514,1252,3042
North,WA_1,00:25,R,ndzean(@),n_$,post,2,270,941,1883,2839
North,WA_1,00:28,R,aS(@),S_$,yes,1,196,530,1973,3326
North,WA_1,00:29,V,dz(@)si,dz_s,yes,1,58,469,1763,2954
North,WA_1,00:30,N,iaRb(@),b_m,post,2,60,602,1531,2474
North,WA_1,00:36,V,tuxaR(@),R_$,post,2,212,743,2010,2531
North,WA_1,00:37,V,dz(@)si,dz_s,yes,1,93,473,1870,3022
North,WA_1,00:39,R,aS(@),S_a,yes,1,64,492,2043,2614
North,WA_1,00:41,V,dz(@)S,dz_S,yes,1,80,442,2004,2719
North,WA_1,00:42,D,tut(@),t_dz,post,2,61,370,1537,3070
North,WA_1,00:50,V,dz(@)ts,dz_ts,yes,1,115,571,1513,2503
North,WA_2,00:02,V,ak(@)ts@,k_ts,pre,2,38,563,2198,3272
North,WA_2,00:02,V,ak@ts(@),ts_k,yes,2,140,566,2312,3140
North,WA_2,00:04,V,ak(@)tsaR,k_ts,pre,2,50,516,2003,3105
North,WA_2,00:12,V,pl(@)N,l_N,yes,1,183,597,2431,3110
North,WA_2,00:13,V,dz(@)se,dz_s,yes,1,74,513,2149,3202
North,WA_2,00:14,V,v(@)t@m@,v_t,no,2,90,696,1529,3439
North,WA_2,00:14,V,v@t(@)m@,t_m,pre,2,30,551,1838,3331
North,WA_2,00:14,V,v@t@m(@),m_f,yes,2,120,631,1748,2443
North,WA_2,00:17,V,dz(@)se,dz_s,yes,1,163,556,2343,3142
North,WA_2,00:17,V,f(@)tsiam,f_ts,pre,2,104,444,2200,2876
North,WA_2,00:19,V,k(@)ftam,k_f,pre,2,62,463,1424,2894
North,WA_2,00:20,R,Jadz(@)nopts,dz_n,pre,2,68,530,1785,3342
North,WA_2,00:26,C,k(@)n,k_n,yes,1,52,487,2513,3046
North,WA_2,00:27,V,kaft(@),t_j,post,2,54,403,2340,2862
North,WA_2,00:28,V,dz(@)tse,dz_ts,yes,1,69,448,1868,2972
North,WA_2,00:30,V,avdz(@)t,dz_t,yes,1,150,633,1909,3358
North,WA_2,00:00,V,vdzut(@),t_l,post,2,44,427,1892,3236
North,WA_2,00:01,V,k(@)Rkat@,k_R,pre,2,34,574,2018,3122
North,WA_2,00:02,V,k@Rkat(@),t_d,post,2,100,413,1261,2386
North,WA_2,00:11,S,t(@),t_l,pre,2,42,446,2350,3119
North,WA_2,00:17,V,dz(@)se,dz_s,yes,1,73,486,2052,3423
North,WA_2,00:18,V,fak(@),k_a,post,2,95,826,1810,2965
North,WA_2,00:20,V,s(@)n,s_n,yes,2,145,673,2288,3410
North,WA_2,00:21,V,dz(@)S,dz_S,yes,1,45,598,2081,3419
North,WA_2,00:21,V,s(@)n,s_n,yes,2,77,619,2047,2780
North,WA_2,00:21,N,k(@)J,k_J,yes,1,208,669,2639,3225
North,WA_2,00:22,N,k(@)J,k_J,yes,1,96,499,2385,2963
North,WA_2,00:25,A,skos(@),s_$,post,2,142,613,2167,3418
North,WA_2,00:27,V,asp(@)Rem,p_R,pre,2,80,629,1770,3251
North,WA_2,00:28,V,asp(@)Rem,p_R,pre,2,72,564,1812,3160
North,WA_2,00:30,A,koRb(@),b_$,post,2,74,670,1313,2536
North,WA_2,00:32,V,f(@)tsia,f_ts,pre,2,90,429,2250,3059
North,WA_2,00:34,V,afl(@)m,l_m,yes,2,123,548,1886,2721
North,WA_2,00:36,V,dz(@)s,dz_s,yes,1,60,432,1957,3273
North,WA_2,00:36,V,dz(@),dz_d,yes,1,82,505,1971,3512
North,WA_2,00:37,V,asp(@)Rem,p_R,pre,2,66,626,1717,3016
North,WA_2,00:38,C,k(@),k_v,no,2,60,477,1906,2830
North,WA_2,00:41,R,ndzean(@),n_$,post,2,103,655,1815,3293
North,WA_2,00:43,N,oR(@),R_n,post,2,56,565,1219,3338
North,WA_2,00:43,C,k(@),k_v,no,2,40,420,1386,2631
North,WA_2,00:43,P,v(@),v_m,pre,2,60,497,2189,3013
North,WA_2,00:43,V,m(@)k@,m_k,yes,1,139,640,2199,3032
North,WA_2,00:44,V,m@k(@),k_l,post,2,41,517,1943,2781
North,WA_2,00:46,V,f(@)tsia,f_ts,pre,2,43,312,2353,3211
North,WA_2,00:48,S,k(@)t@,k_t,yes,2,90,617,1831,2979
North,WA_2,00:48,S,k@t(@),t_n,post,2,50,479,2166,2958
North,WA_2,00:52,V,vidzut(@),t_l,post,2,50,465,2065,2991
North,WA_2,00:53,V,vidzut(@),t_S,post,2,46,518,2206,3383
North,WA_2,00:55,T,un(@),n_m,post,2,86,516,1235,2854
North,WA_2,00:58,V,k(@)ftam,k_f,pre,2,51,518,1966,3319
North,WA_2,01:03,R,aS(@),S_$,yes,1,130,555,2083,3157
North,WA_2,01:06,V,dz(@)s@,dz_s,yes,1,90,569,2139,3346
North,WA_2,01:06,V,dz@s(@),s_t,post,2,124,523,1702,2976
North,WA_2,01:09,V,dz(@)s@,dz_s,yes,1,90,532,2154,3278
North,WA_2,01:09,V,dz@s(@),s_t,post,2,94,541,1915,3014
North,WA_2,01:12,V,m(@)k@,m_k,yes,1,179,607,2495,3143
North,WA_2,01:13,V,m@k(@),k_$,post,2,209,602,2395,3141
North,WA_2,01:16,V,m(@)k@,m_k,yes,1,154,569,2478,3371
North,WA_2,01:16,V,m@k(@),k_S,post,2,38,477,2370,3272
North,WA_2,01:17,V,m(@)k@,m_k,yes,1,245,580,2623,3288
North,WA_2,01:17,V,m@k(@),k_$,post,2,183,600,2325,3096
North,WA_2,01:25,V,k(@)t@,k_t,yes,2,106,302,2331,2949
North,WA_2,01:25,V,k@t(@),t_n,post,2,63,415,2361,3066
North,WA_2,01:26,R,aS(@),S_S,yes,1,134,516,2218,3142
North,WA_2,01:26,V,dz(@)si,dz_s,yes,1,60,420,1917,3304
North,WA_2,01:29,N,tet(@),t_t,post,2,170,498,2076,3200
North,WA_2,01:30,N,tet(@),t_a,post,2,60,621,2072,3233
North,WA_2,01:30,V,alas(@),s_J,post,2,52,496,2424,2995
North,WA_2,01:33,N,t(@)poxa,t_p,pre,2,110,518,2056,3210
North,WA_2,01:33,N,m(@)n@,m_n,yes,1,130,651,2191,3169
North,WA_2,01:33,N,m@n(@),n_t,post,2,63,568,2247,3182
North,WA_2,01:41,V,dz(@)tsia,dz_ts,pre,1,125,404,2148,3392
North,WA_2,01:42,V,alas(@),s_N,post,2,56,501,2539,3165
North,WA_2,01:43,N,tet(@),t_s,post,2,64,519,1968,3269
North,WA_2,01:48,P,l(@),l_s,no,2,60,468,1881,3251
North,WA_2,01:53,V,dz(@)tsia,dz_ts,pre,1,71,383,2087,3248
North,WA_2,01:56,V,b(@)ga,b_g,pre,2,68,516,1685,2967
North,WA_2,01:57,N,p(@)lt@x,p_l,pre,2,38,498,1664,3211
North,WA_2,01:57,N,p@lt(@)x,t_x,yes,2,126,530,2458,3287
North,WA_2,02:05,V,f(@)tsia,f_ts,pre,2,53,270,2293,3028
North,WA_2,02:11,N,uRs(@)Lei,s_L,post,2,72,413,2183,3220
North,WA_2,02:16,P,(@)L,^_L,no,1,57,312,2670,3540
North,WA_2,02:16,V,b(@)g@,b_g,pre,2,76,470,2095,2972
North,WA_2,02:16,V,b@g(@),g_p,yes,2,149,533,2425,2936
North,WA_2,02:21,V,am(@)n@,m_n,pre,1,50,542,1636,2390
North,WA_2,02:21,V,am@n(@),n_e,yes,2,298,635,2343,3138
North,WA_2,02:22,T,un(@),n_S,post,2,29,478,1893,3372
North,WA_2,02:22,N,Sk(@)mb@,k_m,yes,2,56,539,2422,3180
North,WA_2,02:22,N,Sk@mb(@),b_m,post,2,70,577,1843,2987
North,WA_2,02:23,V,bg(@),g_p,yes,2,170,463,2363,2959
North,WA_2,02:23,N,zveRk(@),k_a,post,2,33,635,1690,2856
North,WA_2,02:25,D,mult(@),t_o,post,2,30,561,1670,3263
North,WA_2,02:25,N,oR(@),R_d,post,2,75,566,1346,3266
North,WA_2,02:26,D,puts(@)n,ts_n,yes,1,80,577,2008,2809
North,WA_2,02:26,N,oR(@),R_a,post,2,31,534,967,3069
North,WA_2,02:26,V,askutuR(@),R_g,yes,2,140,513,2031,3062
North,WA_2,02:28,V,adun(@),n_t,yes,2,162,625,2100,3388
North,WA_2,02:36,V,af(@),f_p,yes,2,101,583,1978,2880
North,WA_2,02:38,V,ak(@)ts@,k_ts,pre,2,46,485,1710,2963
North,WA_2,02:38,V,ak@ts(@),ts_i,yes,2,90,540,2362,3247
North,WA_2,02:40,N,m(@)J,m_J,yes,1,99,587,1909,2882
North,WA_2,02:44,V,al(@)s@,l_s,pre,2,47,556,1730,2893
North,WA_2,02:45,V,al@s(@),s_s,yes,2,148,523,2380,3235
North,WA_2,02:46,N,goRts(@),ts_$,post,1,180,669,2048,3381
North,WA_2,02:47,V,als(@),s_s,yes,2,147,543,2403,3261
North,WA_2,02:48,N,goRts(@),ts_$,post,1,74,324,2356,3596
North,WA_2,02:56,C,S(@),S_e,yes,1,66,600,2240,3282
North,WA_2,03:06,T,n(@),n_c,pre,2,119,446,2436,3222
North,WA_2,03:07,V,dz(@)tsia,dz_ts,pre,1,81,434,2294,3167
North,WA_2,03:07,N,sokR(@),R_m,post,2,74,531,1747,3175
North,WA_2,03:09,V,tRak(@),k_t,post,2,172,505,1719,2673
North,WA_2,03:10,D,tuuut(@),t_k,post,2,98,497,2065,3190
North,WA_2,03:10,C,k(@)ndu,k_n,yes,1,113,545,2348,3216
North,WA_2,03:11,V,ciaR(@),R_$,post,2,75,714,1990,3122
North,WA_2,03:12,C,k(@)ndu,k_n,yes,1,70,547,2219,3041
North,WA_2,03:13,D,aest(@),t_p,post,2,128,498,2001,3187
North,WA_2,03:14,V,dz(@)tsia,dz_ts,pre,1,95,232,2214,3508
North,WA_2,03:16,V,adun(@),n_m,post,2,60,499,1646,3254
North,WA_2,03:17,N,moRts(@),ts_k,post,1,109,440,2450,3064
North,WA_2,03:19,V,adun(@),n_m,post,2,38,436,1280,3239
North,WA_2,03:20,N,moRts(@),ts_k,post,1,100,536,2420,3073
North,WA_2,03:22,V,tRak(@),k_$,post,2,309,630,1832,2783
North,WA_2,03:26,N,buk(@)ts,k_ts,yes,2,112,621,2365,3251
North,WA_2,03:28,V,dz(@)se,dz_s,yes,1,147,548,2251,3073
North,WA_2,03:32,V,asteas(@),s_d,post,2,89,476,1859,3263
North,WA_2,03:33,V,dz(@)se,dz_s,yes,1,136,481,2160,3205
North,WA_2,03:40,V,k(@)dzu,k_dz,pre,2,107,418,2009,3150
North,WA_3,00:00,C,k(@)nd,k_n,yes,1,40,520,2375,3261
North,WA_3,00:02,N,fiat(@),t_m,post,2,90,456,1964,3155
North,WA_3,00:07,N,x(@)m@nili,x_m,pre,2,70,498,1575,2984
North,WA_3,00:07,N,x@m(@)nili,m_n,yes,1,190,588,2281,3106
North,WA_3,00:10,P,un(@),n_v,post,2,95,441,2069,2888
North,WA_3,00:14,N,l(@)na,l_n,yes,1,157,648,2003,3088
North,WA_3,00:15,D,tut(@),t_k,post,2,43,512,1364,2971
North,WA_3,00:16,N,l(@)na,l_n,yes,1,152,673,1869,3011
North,WA_3,00:17,D,tut(@),t_k,post,2,110,548,1991,3033
North,WA_3,00:17,P,n(@),n_u,no,2,90,443,1438,2716
North,WA_3,00:18,V,dz(@)k,dz_k,yes,1,70,589,1818,3129
North,WA_3,00:19,N,x(@)u,x_u,yes,1,78,602,1785,3017
North,WA_3,00:20,N,k(@)ne,k_n,yes,1,132,568,2551,3188
North,WA_3,00:21,P,n(@),n_l,no,2,66,405,1488,2912
North,WA_3,00:22,N,k(@)tsau,k_ts,pre,2,91,469,2234,3304
North,MA_1,00:01,N,or(@),r_$,post,2,306,583,1161,2383
North,MA_1,00:09,V,ar(@)dea,r_d,pre,1,93,484,1490,2393
North,MA_1,00:10,D,tut(@),t_$,post,2,149,462,1790,2672
North,MA_1,00:11,R,az(@),z_m,post,2,90,498,938,2852
North,MA_1,00:11,V,ar(@)dea,r_d,pre,1,36,518,985,2363
North,MA_1,00:12,R,m(@)ni,m_n,yes,1,112,558,1569,2540
North,MA_1,00:13,R,p(@)im@ni,p_i,no,2,30,436,582,2464
North,MA_1,00:13,R,p@im(@)ni,m_n,yes,1,81,543,1767,2650
North,MA_1,00:15,C,k(@),k_v,no,2,60,426,1737,2765
North,MA_1,00:15,C,k(@),k_a,no,2,60,380,1194,2358
North,MA_1,00:16,V,ar(@)dea,r_d,pre,1,64,452,1028,2368
North,MA_1,00:18,T,un(@),n_dz,post,2,74,339,1242,2695
North,MA_1,00:18,N,dzu(@),u_S,post,2,106,523,1011,2662
North,MA_1,00:19,V,dz(@)sir@,dz_s,yes,1,105,562,1819,2354
North,MA_1,00:19,V,dz@sir(@),r_ts,no,2,61,384,1658,2884
North,MA_1,00:22,V,aRuk(@)m,k_m,yes,2,91,601,2161,2829
North,MA_1,00:24,N,r(@)u,r_u,yes,1,129,599,1770,2520
North,MA_1,00:25,V,nik(@)m,k_m,yes,2,127,521,1931,2912
North,MA_1,00:28,R,aS(@),S_f,yes,1,82,563,1786,2691
North,MA_1,00:28,V,fetsir(@),r_s,no,2,38,450,1448,2566
North,MA_1,00:35,C,k(@),k_t,no,2,76,432,1644,2563
North,MA_1,00:35,V,skul(@),l_n,yes,2,64,612,1245,2461
North,MA_1,00:38,V,ar(@)s@,r_s,yes,1,141,567,1539,2363
North,MA_1,00:39,V,ar@s(@),s_n,post,2,62,422,1845,2753
North,MA_1,00:39,V,fapt(@),t_t,post,2,80,427,1288,2863
North,MA_1,00:40,R,tot(@)na,t_n,post,2,66,466,1163,2688
North,MA_1,00:42,V,dz(@)tsi,dz_ts,yes,1,72,383,1832,2714
North,MA_1,00:43,V,nek(@)m,k_m,yes,2,110,553,1971,2809
North,MA_1,00:45,V,luar(@),r_n,post,2,51,536,1194,2615
North,MA_1,00:46,P,(@)lu,a_l,no,1,37,436,836,2730
North,MA_1,00:46,V,b(@)gar@,b_g,pre,2,38,364,947,2597
North,MA_1,00:46,V,b@gar(@),r_t,post,2,74,548,1045,2376
North,MA_1,00:50,V,luar(@),r_d,post,2,60,519,965,2677
North,MA_1,00:51,V,dz(@)ts,dz_ts,yes,1,90,448,1324,2572
North,MA_1,00:55,V,lor(@),r_dz,post,2,55,548,989,2624
North,MA_1,00:55,V,dz(@)ts,dz_ts,yes,1,67,457,2037,2768
North,MA_1,00:56,S,p(@)n,p_n,yes,1,44,616,1275,2122
North,MA_1,00:57,V,kurmar(@),r_f,post,2,66,500,1216,2475
North,MA_1,00:58,V,alsar(@),r_a,post,2,35,586,1015,2216
North,MA_1,00:59,C,k(@)n,k_n,yes,1,50,637,1876,2544
North,MA_1,00:59,C,k(@)ndu,k_n,yes,1,41,520,742,2214
North,MA_1,00:59,V,nesir(@),r_f,post,2,43,442,1448,2505
North,MA_1,01:06,V,dz(@)tsi,dz_ts,yes,1,77,379,1898,3042
North,MA_1,01:10,R,k(@)tse,k_ts,pre,2,55,418,1875,2461
North,MA_1,01:11,V,pl(@)n,l_n,yes,1,73,536,1616,2452
North,MA_1,01:12,V,pl(@)N,l_N,yes,1,149,670,1997,2899
North,MA_1,01:13,V,kaft(@),t_s,post,2,43,437,1497,2835
North,MA_1,01:14,V,duk(@),k_s,post,2,51,415,1307,2544
North,MA_1,01:14,V,fak(@),k_m,post,2,70,492,1257,2458
North,MA_1,01:16,C,k(@),k_s,post,2,100,467,1235,2406
North,MA_1,01:18,V,pl(@)N,l_N,yes,1,77,532,1497,2515
North,MA_1,01:20,P,(@)L,d_L,no,1,56,387,1907,2575
North,MA_1,01:24,V,st(@)i,t_i,yes,2,62,566,1768,2706
North,MA_1,01:25,C,k(@)nu,k_n,yes,1,62,501,2015,2492
North,MA_1,01:31,V,dz(@)tsi,dz_ts,yes,1,67,496,1000,2581
North,MA_1,01:33,V,diligar(@),r_f,post,2,42,499,1799,2468
North,MA_1,01:44,N,r(@)u,r_u,yes,1,86,506,1331,2583
North,MA_1,01:47,R,akas(@),s_$,post,2,76,427,1953,2656
North,MA_1,01:49,C,k(@)n,k_n,yes,1,55,480,1694,2634
North,MA_1,01:51,V,nikar(@),r_m,post,2,73,490,1649,2617
North,MA_1,01:52,V,nikar(@),r_a,post,2,51,575,1575,2612
North,MA_1,01:53,V,nikar(@),r_dz,post,2,117,462,1640,2469
North,MA_1,01:54,N,r(@)u,r_u,yes,1,94,583,1551,2254
North,MA_1,01:58,D,ax(@)ndi,x_n,yes,1,124,540,1655,2249
North,MA_1,02:01,V,dz(@)si,dz_s,yes,1,74,522,1591,2930
North,MA_1,02:02,R,aS(@),S_a,yes,1,42,476,2025,2613
North,MA_1,02:02,R,aS(@),S_$,yes,1,85,514,2010,2653
North,MA_1,02:04,N,b(@)rbatsii,b_r,pre,2,61,452,940,2487
North,MA_1,02:05,N,xor(@),r_s,post,2,38,501,1158,2483
North,MA_1,02:07,N,r(@)u,r_u,yes,1,90,599,1626,2378
North,MA_2,00:02,P,n(@),n_l,no,2,52,537,1437,2481
North,MA_2,00:03,N,Skip(@)ria,p_r,pre,2,47,476,1695,2518
North,MA_2,00:08,V,avut(@),t_o,post,2,149,702,1117,2512
North,MA_2,00:16,N,p(@)rintsLe,p_r,pre,2,42,501,1905,2502
North,MA_2,00:17,N,r(@)m@JL,r_m,pre,2,72,705,1909,2264
North,MA_2,00:17,N,r@m(@)JL,m_J,yes,1,157,753,2167,2667
North,MA_2,00:17,R,n(@)poi,n_p,pre,2,100,899,1357,2439
North,MA_2,00:24,V,b(@)ga,b_g,pre,2,34,471,1350,2386
North,MA_2,00:26,N,k(@)ntik,k_n,yes,1,173,773,1928,2406
North,MA_2,00:28,N,k(@)ntik,k_n,yes,1,134,781,1953,2900
North,MA_2,00:31,V,dz(@),dz_a,yes,1,30,589,2064,2874
North,MA_2,00:31,R,aS(@),S_k,yes,1,200,688,2053,2607
North,MA_2,00:31,N,k(@)ntiklu,k_n,yes,1,60,609,2157,2577
North,MA_2,00:36,N,r(@)m@JLi,r_m,pre,2,64,472,2103,2740
North,MA_2,00:36,N,r@m(@)JLi,m_J,yes,1,174,862,2166,2981
North,MA_2,00:42,I,l(@)i,l_i,yes,2,77,581,1934,2867
North,MA_2,00:42,C,k(@),k_t,no,2,100,465,1996,2538
North,MA_2,00:43,V,kaft(@),t_v,post,2,84,557,1598,2797
North,MA_2,00:46,I,l(@)i,l_i,yes,2,41,554,1729,2811
North,MA_2,00:47,C,k(@),k_t,no,2,92,504,1973,2608
North,MA_2,00:47,V,kaft(@),t_dz,post,2,173,589,1716,2674
North,MA_2,00:50,V,ast(@)Le,t_L,pre,2,44,589,2054,2816
North,MA_2,00:50,N,fats(@),ts_$,post,2,68,605,1763,2582
North,MA_2,00:53,I,l(@)i,l_i,yes,2,92,738,1687,2924
North,MA_2,00:56,V,hib(@),b_p,post,2,104,507,1466,2561
North,MA_2,00:56,S,p(@)n@,p_n,yes,1,29,543,1479,2718
North,MA_2,00:56,S,p@n(@),n_s,post,2,46,656,1536,2780
North,MA_2,01:02,N,k(@)JL,k_J,yes,1,225,736,2167,2748
North,MA_2,01:09,V,k(@)tsats,k_ts,pre,2,63,714,1573,2344
North,MA_2,01:11,R,niCeam(@),m_dz,post,2,137,616,1907,2966
North,MA_2,01:12,C,k(@),k_u,no,2,54,504,1395,2768
North,MA_2,01:13,N,dilian(@),n_dz,post,2,120,801,1711,2805
North,MA_2,01:21,N,dilian(@),n_$,post,2,278,846,1971,2411
North,MA_2,01:23,V,aStiresir(@),r_t,no,2,103,566,1913,2577
North,MA_2,01:23,V,al(@)sar@,l_s,pre,2,59,760,1663,3004
North,MA_2,01:24,V,al@sar(@),r_d,post,2,94,677,1492,3314
North,MA_2,01:26,V,al(@)sar@,l_s,pre,2,47,678,1566,2443
North,MA_2,01:26,V,al@sar(@),r_k,post,2,73,717,1984,2413
North,MA_2,01:26,D,k(@)t,k_t,yes,1,105,686,2130,2679
North,MA_2,01:28,R,n(@)poi,n_p,pre,2,98,780,1693,2405
North,MA_2,01:28,P,(@)L,i_L,no,1,34,674,2100,2970
North,MA_2,01:28,V,b(@)gar@,b_g,pre,2,45,657,1217,2460
North,MA_2,01:29,V,b@gar(@),r_h,post,2,42,795,1678,2147
North,MG_1,00:13,N,p(@)rmiT,p_r,pre,2,40,434,1238,2585
North,MG_1,00:19,C,k(@)nd,k_n,yes,1,35,392,1420,2369
North,MG_1,00:24,N,or(@),r_$,post,2,156,574,1469,2569
North,MG_1,00:33,V,mort(@),t_$,post,2,71,681,1567,2532
North,MG_1,00:34,V,al(@)s@,l_s,pre,2,45,566,1391,2623
North,MG_1,00:34,V,al@s(@),s_J,yes,2,79,387,1986,2613
North,MG_1,00:37,A,m(@)ratu,m_r,pre,2,52,626,1218,2524
North,MG_1,00:40,N,dzu(@),u_$,post,2,121,697,1749,2900
North,MG_1,00:43,V,xr(@)sku,r_s,pre,2,28,385,1665,2926
North,MG_1,01:00,T,un(@),n_s,post,2,45,430,1397,2703
North,MG_1,01:00,N,siar(@),r_$,post,2,123,602,1530,2548
North,MG_1,01:02,V,adun(@),n_d,yes,2,145,565,1698,2518
North,MG_1,01:04,N,vatr(@),r_$,post,2,108,508,1521,2394
North,MG_1,01:06,V,dz(@)si,dz_s,yes,1,118,501,1596,2438
North,MG_1,01:10,C,k(@)t,k_t,yes,1,75,384,1773,2501
North,MG_1,01:10,V,p(@)tui,p_t,post,2,98,425,1315,2574
North,MG_1,01:14,V,kr(@)skui,r_s,pre,2,45,427,1475,2461
North,MG_1,01:15,S,p(@)n,p_n,yes,1,49,518,1209,2642
North,MG_1,01:22,V,lukrat(@),t_$,post,2,77,710,1578,2507
North,MG_1,01:26,V,neag(@),g_t,post,2,111,467,1576,2406
North,MG_1,01:30,V,dzs(@),s_f,no,2,41,375,1576,2686
North,MG_1,01:33,R,taCin(@),n_dz,no,2,99,542,1533,2558
North,MG_1,01:34,V,d(@)tsem,d_ts,pre,1,64,391,1560,2585
North,MG_1,01:35,C,k(@),k_k,pre,2,102,385,1745,2424
North,MG_1,01:35,V,fug(@),g_d,post,2,67,386,1524,2513
North,MG_1,01:38,P,s(@),s_s,yes,2,40,369,1577,2613
North,MG_1,01:41,V,bag(@),g_$,post,2,75,515,1718,2445
North,MG_1,01:43,P,alant(@),t_$,post,2,88,685,1623,2522
North,MG_1,01:44,V,dz(@)si,dz_s,yes,1,84,426,1728,2515
North,MG_1,01:44,A,mar(@),r_$,post,2,78,746,1464,2500
North,MG_1,01:50,N,k(@)Stiga,k_S,pre,1,52,653,2067,2695
North,MG_1,01:52,V,ts(@)J,ts_J,yes,1,88,510,1789,2426
North,MG_1,01:53,C,p(@)n@,p_n,yes,1,101,614,1641,2497
North,MG_1,01:53,C,p@n(@),n_s,post,2,44,515,1556,2648
North,MG_1,01:55,R,aS(@),S_f,yes,1,88,528,1633,2383
North,MG_1,01:56,V,fetsir(@),r_$,no,2,68,540,1498,2423
North,MG_1,01:57,V,skular(@),r_d,post,2,75,581,1466,2381
North,MG_1,01:59,V,dz(@)s@,dz_s,yes,1,53,457,1684,2520
North,MG_1,01:59,V,dz@s(@),s_a,post,2,32,591,1254,2485
North,MG_1,02:06,V,dzs(@),s_$,no,2,43,1415,2147,3301
North,MG_1,02:09,V,kisir(@),r_$,post,2,144,521,1500,2510
North,MG_1,02:10,N,p(@)ni,p_n,yes,1,127,553,1777,2522
North,MG_1,02:22,V,jiS(@),S_d,yes,2,76,457,1746,2512
North,MG_1,02:23,N,r(@)u,r_u,yes,1,71,577,1547,2366
North,MG_1,02:27,R,dinap(@)rti,p_r,post,2,27,804,1379,2517
North,MG_1,02:28,N,ar(@)u,r_u,yes,1,63,511,1648,2485
North,MG_1,02:28,T,un(@),n_k,post,2,65,698,1288,2825
North,MG_1,02:29,N,kas(@),s_m,post,2,43,839,1441,2992
North,MG_1,02:29,A,muSat(@),t_$,post,2,65,682,1567,2511
North,MG_1,02:32,N,r(@)u,r_u,yes,1,88,570,1564,2418
North,MG_1,02:34,T,un(@),n_m,post,2,36,437,1151,2489
North,MG_1,02:37,V,t(@)rtsia,t_r,pre,2,53,525,1460,2500
North,MG_1,02:42,T,un(@),n_p,post,2,135,444,1179,2566
North,MG_1,02:45,T,un(@),n_p,post,2,126,392,1297,2462
North,MG_1,02:50,D,aist(@),t_k,post,2,97,463,1715,2573
North,MG_1,02:50,N,kas(@),s_$,post,2,149,522,1652,2650
North,MG_1,02:50,V,b(@)na,b_n,pre,2,71,486,1352,2529
North,MG_1,02:57,P,(@)l,a_l,no,1,49,595,1289,2463
North,MG_1,02:57,V,v(@)dzu,v_dz,pre,2,62,371,1360,2696
North,MG_1,02:58,V,dz(@)si,dz_s,yes,1,110,475,1660,2610
North,MG_1,02:59,N,b(@)rbate,b_r,pre,2,51,444,1126,2660
North,MG_1,03:00,V,dz(@)si,dz_s,yes,1,88,498,1687,2673
North,MG_1,03:05,V,dz(@)si,dz_s,yes,1,52,397,1606,2604
North,MG_1,03:07,V,t(@)rku,t_r,pre,2,64,455,1561,2356
North,MG_1,03:09,V,fug(@),g_t,post,2,88,470,1392,2581
North,MG_1,03:11,V,t(@)rku,t_r,pre,2,65,444,1563,2375
North,MG_1,03:18,N,b(@)rbatu,b_r,pre,2,29,428,1097,2398
North,MG_1,03:20,V,t(@)rtsia,t_r,pre,2,33,383,1643,2536
North,MG_1,03:26,N,Sk(@)mb@,k_m,yes,2,107,547,1952,2600
North,MG_1,03:27,N,Sk@mb(@),b_$,post,2,57,665,1674,2459
North,MG_1,03:28,P,aist(@),t_$,post,2,119,470,1510,2711
North,MG_1,03:31,A,m(@)ratu,m_r,pre,2,37,636,1180,2642
North,MG_1,03:36,D,aist(@),t_m,post,2,31,477,1816,2617
North,MG_1,03:43,V,vinit(@),t_dz,post,2,50,417,1680,2653
North,MG_1,03:47,V,kr(@)skuts,r_s,pre,2,50,390,1520,2620
North,MG_1,03:49,V,dz(@)si,dz_s,yes,1,44,385,1637,2598
